LOT,DEVICE,PACKAGE,PIN,CUR_QTY,WEIGHT,LOT_NAME,LPT,OPN,TOTAL_PLAN_CT,CUM_PLAN_CT,LOT_AGE,START_TIME,SNAPSHOT_TIME,MACHINE_INSTANCE
5923283,TPS53317RGBR-L,4.0X3.5       ,RGB          ,      4558,     11.31,5923283.2100,2100,1,        13.38,        8.3,      6.77,                   ,10/09/2015 02:06:09,
5923254,PS28225DRBR1-C,3X3           ,DRB          ,     13815,     11.31,5923254.2100,2100,1,        13.35,       8.27,      6.77,                   ,10/09/2015 02:06:09,
5923266,TPS2557DRBR2-L,3X3           ,DRB          ,     13803,     11.25,5923266.2100,2100,1,        12.95,       7.93,      6.77,                   ,10/09/2015 02:06:09,
5923275,TPS40222DRPR-B,3X3           ,DRP          ,     13676,     11.25,5923275.2100,2100,1,        12.95,       7.93,      6.77,                   ,10/09/2015 02:06:09,
5925362,S51200DRCR-G2Y,3X3           ,DRC300LLF    ,     10370,     10.85,5925362.2100,2100,1,        13.66,       8.39,      6.12,                   ,10/09/2015 02:06:09,
5925361,S51200DRCR-G2Y,3X3           ,DRC300LLF    ,     12690,     10.85,5925361.2100,2100,1,        13.66,       8.39,      6.12,                   ,10/09/2015 02:06:09,
5925298,S54335ADRCR-G2,3X3           ,DRC          ,     13788,     10.65,5925298.2100,2100,1,        13.32,       8.25,      6.12,                   ,10/09/2015 02:06:09,
5925318,A8001DRBR2-G2K,3X3           ,DRB300       ,     13824,     10.65,5925318.2100,2100,1,        13.32,       8.25,      6.12,                   ,10/09/2015 02:06:09,
5925434,7A8300RGWR-G2K,5X5           ,RGW300       ,      3951,     10.64,5925434.2100,2100,1,        13.32,       8.25,      6.12,                   ,10/09/2015 02:06:09,
5925430,7A8300RGWR-G2K,5X5           ,RGW300       ,      7906,     10.64,5925430.2100,2100,1,        13.32,       8.25,      6.12,                   ,10/09/2015 02:06:09,
5925424,7A8300RGWR-G2K,5X5           ,RGW300       ,      7891,     10.64,5925424.2100,2100,1,        13.32,       8.25,      6.12,                   ,10/09/2015 02:06:09,
5925427,7A8300RGWR-G2K,5X5           ,RGW300       ,      7917,     10.64,5925427.2100,2100,1,        13.32,       8.25,      6.12,                   ,10/09/2015 02:06:09,
5925428,7A8300RGWR-G2K,5X5           ,RGW300       ,      7920,     10.64,5925428.2100,2100,1,        13.32,       8.25,      6.12,                   ,10/09/2015 02:06:09,
5925426,7A8300RGWR-G2K,5X5           ,RGW300       ,      7910,     10.64,5925426.2100,2100,1,        13.32,       8.25,      6.12,                   ,10/09/2015 02:06:09,
5925425,7A8300RGWR-G2K,5X5           ,RGW300       ,      7899,     10.64,5925425.2100,2100,1,        13.32,       8.25,      6.12,                   ,10/09/2015 02:06:09,
5925432,7A8300RGWR-G2K,5X5           ,RGW300       ,      7916,     10.64,5925432.2100,2100,1,        13.32,       8.25,      6.12,                   ,10/09/2015 02:06:09,
5925429,7A8300RGWR-G2K,5X5           ,RGW300       ,      7918,     10.64,5925429.2100,2100,1,        13.32,       8.25,      6.12,                   ,10/09/2015 02:06:09,
5925433,7A8300RGWR-G2K,5X5           ,RGW300       ,      7848,     10.64,5925433.2100,2100,1,        13.32,       8.25,      6.12,                   ,10/09/2015 02:06:09,
5925422,7A8300RGWR-G2K,5X5           ,RGW300       ,      7876,     10.64,5925422.2100,2100,1,        13.32,       8.25,      6.12,                   ,10/09/2015 02:06:09,
5926538,PS61087DRCR-LY,3X3           ,DRCLLF       ,     11386,     10.49,5926538.2100,2100,1,        13.21,       7.97,       5.8,                   ,10/09/2015 02:06:09,
5926536,PS61087DRCR-LY,3X3           ,DRCLLF       ,     16921,     10.49,5926536.2100,2100,1,        13.21,       7.97,       5.8,                   ,10/09/2015 02:06:09,
5926491,PS54218RTER3-C,3X3           ,RTE          ,     13731,     10.34,5926491.2100,2100,1,        13.38,        8.3,       5.8,                   ,10/09/2015 02:06:09,
5926502,PS54218RTER3-C,3X3           ,RTE          ,     13820,     10.34,5926502.2100,2100,1,        13.38,        8.3,       5.8,                   ,10/09/2015 02:06:09,
5919836,S54620RGYR1-G2,3.5X3.5       ,RGY300       ,     15108,     10.34,5919836.2100,2100,1,        11.18,          8,      7.71,                   ,10/09/2015 02:06:09,
5926523,TPS54519RTER-R,3X3           ,RTE          ,     13822,     10.33,5926523.2100,2100,1,        13.35,       8.27,       5.8,                   ,10/09/2015 02:06:09,
5928094,PS54678RTER-G2,3X3           ,RTE300       ,      6869,      9.93,5928094.2100,2100,1,        13.35,       8.27,       5.4,                   ,10/09/2015 02:06:09,
5928091,PS54678RTER-G2,3X3           ,RTE300       ,     13806,      9.93,5928091.2100,2100,1,        13.35,       8.27,       5.4,                   ,10/09/2015 02:06:09,
5921898,S54620RGYR1-G2,3.5X3.5       ,RGY300       ,     15105,      9.75,5921898.2100,2100,1,        11.18,          8,      7.12,                   ,10/09/2015 02:06:09,
5921907,S54620RGYR1-G2,3.5X3.5       ,RGY300       ,     15027,      9.75,5921907.2100,2100,1,        11.18,          8,      7.12,                   ,10/09/2015 02:06:09,
