LOT,DEVICE,PACKAGE,PIN,CUR_QTY,WEIGHT,LOT_NAME,LPT,OPN,TOTAL_PLAN_CT,CUM_PLAN_CT,LOT_AGE,START_TIME,SNAPSHOT_TIME,MACHINE_INSTANCE
8051724,PS54678RTER-G2,3X3           ,RTE300       ,     13674,      2859,8051724     ,4410,1,        13.23,      12.19,     28.14,                   ,12/07/2015 02:06:14,
8051727,PS54678RTER-G2,3X3           ,RTE300       ,     13764,      2859,8051727     ,4410,1,        13.23,      12.19,     28.14,                   ,12/07/2015 02:06:14,
8051729,PS54678RTER-G2,3X3           ,RTE300       ,      8189,      2859,8051729     ,4410,1,        13.23,      12.19,     28.14,                   ,12/07/2015 02:06:14,
8051725,PS54678RTER-G2,3X3           ,RTE300       ,     13668,      2859,8051725     ,4410,1,        13.23,      12.19,     28.14,                   ,12/07/2015 02:06:14,
8051726,PS54678RTER-G2,3X3           ,RTE300       ,     13805,      2859,8051726     ,4410,1,        13.23,      12.19,     28.14,                   ,12/07/2015 02:06:14,
8043154,CSD87588N-NS2 ,5X2.5         ,MPAMCMST     ,      4305,      2820,8043154     ,4410,1,        13.93,      15.91,     30.77,                   ,12/07/2015 02:06:14,
8043151,CSD87588N-NS2 ,5X2.5         ,MPAMCMST     ,      4200,      2820,8043151     ,4410,1,        13.93,      15.91,     30.77,                   ,12/07/2015 02:06:14,
8056290,7A3001DRBR1-RK,3X3           ,DRBST        ,     13817,      2767,8056290     ,4410,1,        12.67,      11.23,     26.82,                   ,12/07/2015 02:06:14,
8056292,7A3001DRBR1-RK,3X3           ,DRBST        ,     13807,      2767,8056292     ,4410,1,        12.67,      11.23,     26.82,                   ,12/07/2015 02:06:14,
8055096,PS54678RTER-G2,3X3           ,RTE300       ,      8988,      2721,8055096     ,4410,1,        12.87,      12.19,     27.12,                   ,12/07/2015 02:06:14,
8055101,PS54678RTER-G2,3X3           ,RTE300       ,     13048,      2721,8055101     ,4410,1,        12.87,      12.19,     27.12,                   ,12/07/2015 02:06:14,
8055094,PS54678RTER-G2,3X3           ,RTE300       ,     13790,      2721,8055094     ,4410,1,        12.87,      12.19,     27.12,                   ,12/07/2015 02:06:14,
8055098,PS54678RTER-G2,3X3           ,RTE300       ,     13761,      2721,8055098     ,4410,1,        12.87,      12.19,     27.12,                   ,12/07/2015 02:06:14,
