Machine_Instance,Machine_Family_Name,Lot_Name,Quantity,Lot_Weight,Device_Name,Tooling_Family_Name,Certification
CLFTEA73,ETS-2-64,5979857,7609,1037,S51363RVER-LNY,6545456B,1
CLFTEA73,ETS-2-64,5979865,7721,1037,S51363RVER-LNY,6545456B,1
CLFTEA73,ETS-2-64,5974932,3896,1176,S51367RVER-LNY,6545456B,1
CLFTEA74,ETS-2-64,5945809,4989,2032,54361QDPRRQ1-C,6567540A,1
CLFTEA74,ETS-2-64,5945808,5219,2032,54361QDPRRQ1-C,6567540A,1
CLFTEA74,ETS-2-64,5979437,10043,977,TPS54341DPRR-C,6567540A,1
CLFTEA74,ETS-2-64,5979442,10050,977,TPS54341DPRR-C,6567540A,1
CLFTEA74,ETS-2-64,5979439,10037,977,TPS54341DPRR-C,6567540A,1
CLFTEA74,ETS-2-64,5979440,10063,977,TPS54341DPRR-C,6567540A,1
CLFTEA74,ETS-2-64,5979432,10059,977,TPS54341DPRR-C,6567540A,1
CLFTEA74,ETS-2-64,5979438,10030,977,TPS54341DPRR-C,6567540A,1
CLFTEA74,ETS-2-64,5978740,5020,1006,TPS54541DPRR-C,6567540A,1
CLFTEA74,ETS-2-64,5978739,5190,1006,TPS54541DPRR-C,6567540A,1
CLFTEA75,ETS-2-64,5981050,7180,935,TPS53317RGBR-L,6520958B,1
CLFTEA75,ETS-2-64,5981053,7141,935,TPS53317RGBR-L,6520958B,1
CLFTEA75,ETS-2-64,5981054,3576,935,TPS53317RGBR-L,6520958B,1
CLFTEA75,ETS-2-64,5981048,7186,935,TPS53317RGBR-L,6520958B,1
CLFTEA75,ETS-2-64,5981049,7189,935,TPS53317RGBR-L,6520958B,1
CLFTEA75,ETS-2-64,5981052,7188,935,TPS53317RGBR-L,6520958B,1
CLFTEA75,ETS-2-64,5981051,7113,935,TPS53317RGBR-L,6520958B,1
CLFTEA75,ETS-2-64,5990934,5680,664,TPS53317RGBR-L,6520958B,1
CLFTEA75,ETS-2-64,5990931,7140,664,TPS53317RGBR-L,6520958B,1
CLFTEA75,ETS-2-64,5990933,7190,664,TPS53317RGBR-L,6520958B,1
CLFTEA75,ETS-2-64,5990935,3593,664,TPS53317RGBR-L,6520958B,1
CLFTEA75,ETS-2-64,5990932,7182,664,TPS53317RGBR-L,6520958B,1
CLFTEA75,ETS-2-64,5994015,7183,575,TPS53317RGBR-L,6520958B,1
CLFTEA75,ETS-2-64,5994012,7191,575,TPS53317RGBR-L,6520958B,1
CLFTEA75,ETS-2-64,5994011,7179,575,TPS53317RGBR-L,6520958B,1
CLFTEA76,ETS-2-64,5967180,24032,1576,294700DSGR-G2K,6547137A,1
CLFTEA76,ETS-2-64,5970675,24836,1471,294700DSGR-G2K,6547137A,1
CLFTEA76,ETS-2-64,5970676,24834,1471,294700DSGR-G2K,6547137A,1
CLFTEA76,ETS-2-64,5973971,24833,1379,294700DSGR-G2K,6547137A,1
CLFTEA76,ETS-2-64,5973974,24829,1379,294700DSGR-G2K,6547137A,1
CLFTEA76,ETS-2-64,5973972,24828,1379,294700DSGR-G2K,6547137A,1
CLFTEA76,ETS-2-64,5973973,24834,1379,294700DSGR-G2K,6547137A,1
CLFTEA76,ETS-2-64,5984350,13270,1033,94707DSGR1-G2K,6547137A,1
CLFTEA77,ETS-2-64,5987137,15087,765,24735RGRR1-G2K,6512615D,1
CLFTEA77,ETS-2-64,5970620,15068,1238,24737RGRR1-G2K,6512615D,1
CLFTEA77,ETS-2-64,5970623,14779,1238,24737RGRR1-G2K,6512615D,1
CLFTEA77,ETS-2-64,5970613,15093,1238,24737RGRR1-G2K,6512615D,1
CLFTEA77,ETS-2-64,5973925,15079,1146,24737RGRR1-G2K,6512615D,1
CLFTEA77,ETS-2-64,5973922,15061,1146,24737RGRR1-G2K,6512615D,1
CLFTEA77,ETS-2-64,5973920,15106,1146,24737RGRR1-G2K,6512615D,1
CLFTEA77,ETS-2-64,5973927,15081,1146,24737RGRR1-G2K,6512615D,1
CLFTEA77,ETS-2-64,5973929,15076,1146,24737RGRR1-G2K,6512615D,1
CLFTEA77,ETS-2-64,5977784,7525,1033,24737RGRR1-G2K,6512615D,1
CLFTEA77,ETS-2-64,5977780,14753,1033,24737RGRR1-G2K,6512615D,1
CLFTEA77,ETS-2-64,5977779,15102,1033,24737RGRR1-G2K,6512615D,1
CLFTEA77,ETS-2-64,5981032,7350,927,Q24735RGRR1-LK,6512615D,1
CLFTEA77,ETS-2-64,5981031,9384,927,Q24735RGRR1-LK,6512615D,1
CLFTEA77,ETS-2-64,5981034,15094,927,Q24735RGRR1-LK,6512615D,1
CLFTEA77,ETS-2-64,5981035,15076,927,Q24735RGRR1-LK,6512615D,1
CLFTEA78,ETS-2-64,5974112,10060,1145,S542941RSAR-G2,6553495A,1
CLFTEA78,ETS-2-64,5974113,7900,1145,S542941RSAR-G2,6553495A,1
CLFTEA78,ETS-2-64,5974110,10045,1145,S542941RSAR-G2,6553495A,1
CLFTEA78,ETS-2-64,5974108,10067,1145,S542941RSAR-G2,6553495A,1
CLFTEA78,ETS-2-64,5974111,10061,1145,S542941RSAR-G2,6553495A,1
CLFTEA78,ETS-2-64,5974109,10072,1145,S542941RSAR-G2,6553495A,1
CLFTEA78,ETS-2-64,5942951,9503,2051,S54495RSAR1-G2,6553495A,1
CLFTEA78,ETS-2-64,5942952,4960,2051,S54495RSAR1-G2,6553495A,1
CLFTEA79,ETS-2-64,5936311,24675,2499,BQ24311DSGR-G2,6576907B,1
CLFTEA79,ETS-2-64,5939759,23588,2403,BQ24311DSGR-G2,6576907B,1
CLFTEA79,ETS-2-64,5977210,24815,1278,Q24314ADSGR-G2,6576907B,1
CLFTEA79,ETS-2-64,5977215,24837,1278,Q24314ADSGR-G2,6576907B,1
CLFTEA79,ETS-2-64,5977214,24834,1278,Q24314ADSGR-G2,6576907B,1
CLFTEA79,ETS-2-64,5977217,17695,1278,Q24314ADSGR-G2,6576907B,1
CLFTEA79,ETS-2-64,5977211,24782,1278,Q24314ADSGR-G2,6576907B,1
CLFTEA79,ETS-2-64,5977213,24835,1278,Q24314ADSGR-G2,6576907B,1
CLFTEA79,ETS-2-64,5977216,24837,1278,Q24314ADSGR-G2,6576907B,1
CLFTEA81,ETS-2-64,5977225,13802,1044,5633ARTER-KDG2,6569306A,1
CLFTEA81,ETS-2-64,5981569,13808,921,5633ARTER-KDG2,6569306A,1
CLFTEA81,ETS-2-64,5981568,13729,921,5633ARTER-KDG2,6569306A,1
CLFTEA81,ETS-2-64,5981571,13810,921,5633ARTER-KDG2,6569306A,1
CLFTEA81,ETS-2-64,5967250,10776,1343,5633BRTER-KDG2,6569306A,1
CLFTEA81,ETS-2-64,5967248,13683,1343,5633BRTER-KDG2,6569306A,1
CLFTEA81,ETS-2-64,5981383,6894,926,5633BRTER-KDG2,6569306A,1
CLFTEA81,ETS-2-64,5981390,13797,926,5633BRTER-KDG2,6569306A,1
CLFTEA81,ETS-2-64,5981391,10650,926,5633BRTER-KDG2,6569306A,1
CLFTEA81,ETS-2-64,5981396,13765,926,5633BRTER-KDG2,6569306A,1
CLFTEA81,ETS-2-64,5984327,13805,839,5633BRTER-KDG2,6569306A,1
CLFTEA81,ETS-2-64,5984332,13797,839,5633BRTER-KDG2,6569306A,1
CLFTEA81,ETS-2-64,5988525,9666,731,5633BRTER-KDG2,6569306A,1
CLFTEA81,ETS-2-64,5988522,13658,731,5633BRTER-KDG2,6569306A,1
CLFTEA81,ETS-2-64,5939904,13805,2141,65633AKRTER-G2,6569306A,1
CLFTEA81,ETS-2-64,5956880,13802,1647,65633AKRTER-G2,6569306A,1
CLFTEA81,ETS-2-64,5988460,13805,731,65633AKRTER-G2,6569306A,1
CLFTEA83,ETS-2-64,5984734,15099,830,PS54320RHLR-G2,6487925B,1
CLFTEA83,ETS-2-64,5964248,15111,1438,PS54821RHLR2-R,6487925B,1
CLFTEA83,ETS-2-64,5968643,13952,1306,PS54821RHLR2-R,6487925B,1
CLFTEA83,ETS-2-64,5968638,15093,1306,PS54821RHLR2-R,6487925B,1
CLFTEA83,ETS-2-64,5968640,15101,1306,PS54821RHLR2-R,6487925B,1
CLFTEA83,ETS-2-64,5968641,15081,1306,PS54821RHLR2-R,6487925B,1
CLFTEA83,ETS-2-64,5968639,15103,1306,PS54821RHLR2-R,6487925B,1
CLFTEA83,ETS-2-64,5985621,7556,807,PS54821RHLR2-R,6487925B,1
CLFTEA83,ETS-2-64,5989362,7552,707,PS54821RHLR2-R,6487925B,1
CLFTEA83,ETS-2-64,5984740,8316,830,S54620RGYR1-G2,6487925B,1
CLFTEA83,ETS-2-64,5984743,15093,830,S54620RGYR1-G2,6487925B,1
CLFTEA83,ETS-2-64,5984737,15097,830,S54620RGYR1-G2,6487925B,1
CLFTEA83,ETS-2-64,5978603,14982,1010,TPS54622RHLR-L,6487925B,1
CLFTEA84,ETS-2-64,5920809,11151,2722,PS40190DRCR-BY,6494476A,1
CLFTEA84,ETS-2-64,5961661,10693,1502,PS40190DRCR-BY,6494476A,1
CLFTEA84,ETS-2-64,5965099,10691,1405,PS40190DRCR-BY,6494476A,1
CLFTEA84,ETS-2-64,5965098,14981,1405,PS40190DRCR-BY,6494476A,1
CLFTEA84,ETS-2-64,5965097,16875,1405,PS40190DRCR-BY,6494476A,1
CLFTEA84,ETS-2-64,5985792,10840,809,PS40190DRCR-BY,6494476A,1
CLFTEA84,ETS-2-64,5993191,16916,611,PS40190DRCR-BY,6494476A,1
CLFTEA84,ETS-2-64,5993196,16840,611,PS40190DRCR-BY,6494476A,1
CLFTEA85,ETS-2M-64,5957784,4124,1661,1402065RVER-LN,6543758C,1
CLFTEA85,ETS-2M-64,5957782,6270,1661,1402065RVER-LN,6543758C,1
CLFTEA85,ETS-2M-64,5957783,3778,1661,1402065RVER-LN,6543758C,1
CLFTEA85,ETS-2M-64,5976364,1433,1661,1402065RVER-LN,6543758C,1
CLFTEA85,ETS-2M-64,5957781,7619,1661,1402065RVER-LN,6543758C,1
CLFTEA85,ETS-2M-64,5957778,7659,1661,1402065RVER-LN,6543758C,1
CLFTEA85,ETS-2M-64,5962914,7736,1987,53515RVER2-LN#,6543758C,1
CLFTEA85,ETS-2M-64,5962916,7765,1987,53515RVER2-LN#,6543758C,1
CLFTEA85,ETS-2M-64,5962918,4902,1987,53515RVER2-LN#,6543758C,1
CLFTEA85,ETS-2M-64,5962919,3869,1987,53515RVER2-LN#,6543758C,1
CLFTEA85,ETS-2M-64,5986016,7597,2222,PS53513RVER-LN,6543758C,1
CLFTEA85,ETS-2M-64,5986015,4348,2222,PS53513RVER-LN,6543758C,1
CLFTEA85,ETS-2M-64,5980699,4091,1010,PS53513RVER-LN,6543758C,1
CLFTEA85,ETS-2M-64,5987079,7667,834,PS53513RVER-LN,6543758C,1
CLFTEA85,ETS-2M-64,5987064,7802,834,PS53513RVER-LN,6543758C,1
CLFTEA85,ETS-2M-64,5987066,7634,834,PS53513RVER-LN,6543758C,1
CLFTEA85,ETS-2M-64,5987073,7813,834,PS53513RVER-LN,6543758C,1
CLFTEA85,ETS-2M-64,5987067,7530,834,PS53513RVER-LN,6543758C,1
CLFTEA85,ETS-2M-64,5987074,7645,834,PS53513RVER-LN,6543758C,1
CLFTEA85,ETS-2M-64,5987069,7756,834,PS53513RVER-LN,6543758C,1
CLFTEA85,ETS-2M-64,5987063,7542,834,PS53513RVER-LN,6543758C,1
CLFTEA85,ETS-2M-64,5987078,7765,834,PS53513RVER-LN,6543758C,1
CLFTEA85,ETS-2M-64,5987068,7832,834,PS53513RVER-LN,6543758C,1
CLFTEA85,ETS-2M-64,5987075,7797,834,PS53513RVER-LN,6543758C,1
CLFTEA85,ETS-2M-64,5820733,7567,5693,S53515ARVER-LN,6543758C,1
CLFTEA86,ETS-2-64,5976156,7957,1070,PS54426RSAR1-L,6520265B,1
CLFTEA86,ETS-2-64,5976153,10066,1070,PS54426RSAR1-L,6520265B,1
CLFTEA86,ETS-2-64,5976151,10041,1070,PS54426RSAR1-L,6520265B,1
CLFTEA86,ETS-2-64,5976152,10061,1070,PS54426RSAR1-L,6520265B,1
CLFTEA86,ETS-2-64,5976154,10051,1070,PS54426RSAR1-L,6520265B,1
CLFTEA86,ETS-2-64,5976155,9996,1070,PS54426RSAR1-L,6520265B,1
CLFTEA86,ETS-2-64,5906930,4972,1776,S54429ERSAR2-L,6520265B,1
CLFTEA86,ETS-2-64,5906928,6560,1776,S54429ERSAR2-L,6520265B,1
CLFTEA87,ETM-4-64,5925376,15548,1247,PS25810RVCR-G2,6590151A,1
CLFTEA87,ETM-4-64,5925380,15496,1247,PS25810RVCR-G2,6590151A,1
CLFTEA87,ETM-4-64,5925375,15302,1247,PS25810RVCR-G2,6590151A,1
CLFTEA87,ETM-4-64,5928826,15548,1147,PS25810RVCR-G2,6590151A,1
CLFTEA87,ETM-4-64,5928825,15539,1147,PS25810RVCR-G2,6590151A,1
CLFTEA87,ETM-4-64,5928824,15513,1147,PS25810RVCR-G2,6590151A,1
CLFTEA87,ETM-4-64,5928818,15546,1147,PS25810RVCR-G2,6590151A,1
CLFTEA87,ETM-4-64,5928820,15542,1147,PS25810RVCR-G2,6590151A,1
CLFTEA87,ETM-4-64,5928827,15528,1147,PS25810RVCR-G2,6590151A,1
CLFTEA87,ETM-4-64,5928822,15546,1147,PS25810RVCR-G2,6590151A,1
CLFTEA87,ETM-4-64,5928821,15541,1147,PS25810RVCR-G2,6590151A,1
CLFTEA87,ETM-4-64,5932938,10357,1031,PS25810RVCR-G2,6590151A,1
CLFTEA87,ETM-4-64,5932939,7741,1031,PS25810RVCR-G2,6590151A,1
CLFTEA88,ETS-2-64,5859725,6107,3158,001DRBR1-G2QN#,6512302B,1
CLFTEA88,ETS-2-64,5970715,7180,1238,A8001DRBR2-G2K,6512302B,1
CLFTEA88,ETS-2-64,5970712,13807,1238,A8001DRBR2-G2K,6512302B,1
CLFTEA88,ETS-2-64,5973994,13784,1146,A8001DRBR2-G2K,6512302B,1
CLFTEA88,ETS-2-64,5973997,13800,1146,A8001DRBR2-G2K,6512302B,1
CLFTEA88,ETS-2-64,5974004,13440,1146,A8001DRBR2-G2K,6512302B,1
CLFTEA88,ETS-2-64,5974006,8619,1146,A8001DRBR2-G2K,6512302B,1
CLFTEA88,ETS-2-64,5974002,13811,1146,A8001DRBR2-G2K,6512302B,1
CLFTEA88,ETS-2-64,5981558,13814,921,A8001DRBR2-G2K,6512302B,1
CLFTEA88,ETS-2-64,5981560,13723,921,A8001DRBR2-G2K,6512302B,1
CLFTEA88,ETS-2-64,5981562,6908,921,A8001DRBR2-G2K,6512302B,1
CLFTEA88,ETS-2-64,5984782,13803,830,A8001DRBR2-G2K,6512302B,1
CLFTEA88,ETS-2-64,5984783,13814,830,A8001DRBR2-G2K,6512302B,1
CLFTEA88,ETS-2-64,5972955,5754,1178,S7A8101DRBR-G2,6512302B,1
CLFTEA89,ETM-5-128,5942008,5894,2083,A3221AIRGVR-ZK,6529675B,1
CLFTEA89,ETM-5-128,5978517,5029,1010,A3221AIRGVR-ZK,6529675B,1
CLFTEA89,ETM-5-128,5978514,10069,1010,A3221AIRGVR-ZK,6529675B,1
CLFTEA89,ETM-5-128,5982290,10067,902,A3221AIRGVR-ZK,6529675B,1
CLFTEA89,ETM-5-128,5982294,10070,902,A3221AIRGVR-ZK,6529675B,1
CLFTEA89,ETM-5-128,5982297,10077,902,A3221AIRGVR-ZK,6529675B,1
CLFTEA89,ETM-5-128,5982289,10058,902,A3221AIRGVR-ZK,6529675B,1
CLFTEA89,ETM-5-128,5982291,9799,902,A3221AIRGVR-ZK,6529675B,1
CLFTEA89,ETM-5-128,5982288,10054,902,A3221AIRGVR-ZK,6529675B,1
CLFTEA89,ETM-5-128,5982293,10063,902,A3221AIRGVR-ZK,6529675B,1
CLFTEA89,ETM-5-128,5982298,10070,902,A3221AIRGVR-ZK,6529675B,1
CLFTEA89,ETM-5-128,5982300,7207,902,A3221AIRGVR-ZK,6529675B,1
CLFTEA89,ETM-5-128,5982295,9963,902,A3221AIRGVR-ZK,6529675B,1
CLFTEA89,ETM-5-128,5982296,10057,902,A3221AIRGVR-ZK,6529675B,1
CLFTEA89,ETM-5-128,5982299,10061,902,A3221AIRGVR-ZK,6529675B,1
CLFTEA89,ETM-5-128,5982287,10046,902,A3221AIRGVR-ZK,6529675B,1
CLFTEA89,ETM-5-128,5982292,10071,902,A3221AIRGVR-ZK,6529675B,1
CLFTEA89,ETM-5-128,5982286,10076,902,A3221AIRGVR-ZK,6529675B,1
CLFTEA89,ETM-5-128,5982285,10071,902,A3221AIRGVR-ZK,6529675B,1
CLFTEA89,ETM-5-128,5985576,8460,807,A3221AIRGVR-ZK,6529675B,1
CLFTEA89,ETM-5-128,5985584,8506,807,A3221AIRGVR-ZK,6529675B,1
CLFTEA89,ETM-5-128,5985582,10011,807,A3221AIRGVR-ZK,6529675B,1
CLFTEA89,ETM-5-128,5989502,5028,706,A3221AIRGVR-ZK,6529675B,1
CLFTEA89,ETM-5-128,5989495,6188,706,A3221AIRGVR-ZK,6529675B,1
CLFTEA9,ETS-0-64,5969781,13813,1269,TPS2555DRCR-C,6523514A,1
CLFTEA9,ETS-0-64,5969775,13775,1269,TPS2555DRCR-C,6523514A,1
CLFTEA9,ETS-0-64,5969779,13435,1269,TPS2555DRCR-C,6523514A,1
CLFTEA9,ETS-0-64,5976093,12647,1078,TPS2555DRCR-C,6523514A,1
CLFTEA9,ETS-0-64,5982354,13810,902,TPS2555DRCR-C,6523514A,1
CLFTEA9,ETS-0-64,5982348,13816,902,TPS2555DRCR-C,6523514A,1
CLFTEA9,ETS-0-64,5982347,13806,902,TPS2555DRCR-C,6523514A,1
CLFTEA9,ETS-0-64,5982350,13800,902,TPS2555DRCR-C,6523514A,1
CLFTEA9,ETS-0-64,5982349,13821,902,TPS2555DRCR-C,6523514A,1
CLFTEA9,ETS-0-64,5987398,13765,755,TPS2555DRCR-C,6523514A,1
CLFTEA9,ETS-0-64,5987402,6909,755,TPS2555DRCR-C,6523514A,1
CLFTEA90,ETM-5-128,5968570,10074,1048,BQ25890RTWR-G2,6579768C,1
CLFTEA90,ETM-5-128,5971009,10075,976,BQ25890RTWR-G2,6579768C,1
CLFTEA90,ETM-5-128,5971018,10075,976,BQ25890RTWR-G2,6579768C,1
CLFTEA90,ETM-5-128,5971005,10076,976,BQ25890RTWR-G2,6579768C,1
CLFTEA90,ETM-5-128,5971022,10077,976,BQ25890RTWR-G2,6579768C,1
CLFTEA90,ETM-5-128,5971024,10075,976,BQ25890RTWR-G2,6579768C,1
CLFTEA90,ETM-5-128,5971020,10071,976,BQ25890RTWR-G2,6579768C,1
CLFTEA90,ETM-5-128,5971021,10080,976,BQ25890RTWR-G2,6579768C,1
CLFTEA90,ETM-5-128,5971007,10065,976,BQ25890RTWR-G2,6579768C,1
CLFTEA90,ETM-5-128,5971010,10071,976,BQ25890RTWR-G2,6579768C,1
CLFTEA90,ETM-5-128,5977638,10076,780,BQ25890RTWR-G2,6579768C,1
CLFTEA90,ETM-5-128,5977645,10076,780,BQ25890RTWR-G2,6579768C,1
CLFTEA90,ETM-5-128,5977632,10076,780,BQ25890RTWR-G2,6579768C,1
CLFTEA90,ETM-5-128,5977644,10076,780,BQ25890RTWR-G2,6579768C,1
CLFTEA90,ETM-5-128,5977636,10078,780,BQ25890RTWR-G2,6579768C,1
CLFTEA90,ETM-5-128,5977630,10080,780,BQ25890RTWR-G2,6579768C,1
CLFTEA90,ETM-5-128,5977643,10078,780,BQ25890RTWR-G2,6579768C,1
CLFTEA90,ETM-5-128,5977639,10078,780,BQ25890RTWR-G2,6579768C,1
CLFTEA90,ETM-5-128,5977649,10077,780,BQ25890RTWR-G2,6579768C,1
CLFTEA90,ETM-5-128,5977647,10076,780,BQ25890RTWR-G2,6579768C,1
CLFTEA90,ETM-5-128,5977642,10078,780,BQ25890RTWR-G2,6579768C,1
CLFTEA90,ETM-5-128,5981661,5037,663,BQ25890RTWR-G2,6579768C,1
CLFTEA90,ETM-5-128,5981656,5035,663,BQ25890RTWR-G2,6579768C,1
CLFTEA90,ETM-5-128,5987054,7847,467,BQ25890RTWR-G2,6579768C,1
CLFTEA90,ETM-5-128,5936078,5034,1654,BQ25892RTWR-G2,6579768C,1
CLFTEA90,ETM-5-128,5941876,10062,1492,BQ25892RTWR-G2,6579768C,1
CLFTEA91,ETS-S-64,5971830,2572,1202,N0706026RHHR-B,6479550B,1
CLFTEA91,ETS-S-64,5971840,5169,1202,N0706026RHHR-B,6479550B,1
CLFTEA91,ETS-S-64,5975035,5143,1102,N0706026RHHR-B,6479550B,1
CLFTEA91,ETS-S-64,5975032,5174,1102,N0706026RHHR-B,6479550B,1
CLFTEA91,ETS-S-64,5975046,3383,1102,N0706026RHHR-B,6479550B,1
CLFTEA91,ETS-S-64,5975039,5179,1102,N0706026RHHR-B,6479550B,1
CLFTEA91,ETS-S-64,5975038,5165,1102,N0706026RHHR-B,6479550B,1
CLFTEA91,ETS-S-64,5975031,5160,1102,N0706026RHHR-B,6479550B,1
CLFTEA91,ETS-S-64,5975034,5141,1102,N0706026RHHR-B,6479550B,1
CLFTEA91,ETS-S-64,5975044,5128,1102,N0706026RHHR-B,6479550B,1
CLFTEA91,ETS-S-64,5975030,5182,1102,N0706026RHHR-B,6479550B,1
CLFTEA91,ETS-S-64,5975029,5172,1102,N0706026RHHR-B,6479550B,1
CLFTEA91,ETS-S-64,5975033,5111,1102,N0706026RHHR-B,6479550B,1
CLFTEA91,ETS-S-64,5975042,5178,1102,N0706026RHHR-B,6479550B,1
CLFTEA91,ETS-S-64,5979549,5128,968,N0706026RHHR-B,6479550B,1
CLFTEA91,ETS-S-64,5979548,5132,968,N0706026RHHR-B,6479550B,1
CLFTEA91,ETS-S-64,5979553,5169,968,N0706026RHHR-B,6479550B,1
CLFTEA91,ETS-S-64,5979546,5114,968,N0706026RHHR-B,6479550B,1
CLFTEA92,ETM-5-128,5971019,10030,976,BQ25890RTWR-G2,6579768C,1
CLFTEA92,ETM-5-128,5971025,10079,976,BQ25890RTWR-G2,6579768C,1
CLFTEA92,ETM-5-128,5971003,10071,976,BQ25890RTWR-G2,6579768C,1
CLFTEA92,ETM-5-128,5971008,10077,976,BQ25890RTWR-G2,6579768C,1
CLFTEA92,ETM-5-128,5971017,9950,976,BQ25890RTWR-G2,6579768C,1
CLFTEA92,ETM-5-128,5975297,10071,846,BQ25890RTWR-G2,6579768C,1
CLFTEA92,ETM-5-128,5975292,10073,846,BQ25890RTWR-G2,6579768C,1
CLFTEA92,ETM-5-128,5975305,10074,846,BQ25890RTWR-G2,6579768C,1
CLFTEA92,ETM-5-128,5975302,10079,846,BQ25890RTWR-G2,6579768C,1
CLFTEA92,ETM-5-128,5975306,10074,846,BQ25890RTWR-G2,6579768C,1
CLFTEA92,ETM-5-128,5977631,10075,780,BQ25890RTWR-G2,6579768C,1
CLFTEA92,ETM-5-128,5977634,10032,780,BQ25890RTWR-G2,6579768C,1
CLFTEA92,ETM-5-128,5977637,10066,780,BQ25890RTWR-G2,6579768C,1
CLFTEA92,ETM-5-128,5977646,10075,780,BQ25890RTWR-G2,6579768C,1
CLFTEA92,ETM-5-128,5977641,10064,780,BQ25890RTWR-G2,6579768C,1
CLFTEA92,ETM-5-128,5977633,10049,780,BQ25890RTWR-G2,6579768C,1
CLFTEA92,ETM-5-128,5977648,10074,780,BQ25890RTWR-G2,6579768C,1
CLFTEA92,ETM-5-128,5977635,10058,780,BQ25890RTWR-G2,6579768C,1
CLFTEA92,ETM-5-128,5977629,10065,780,BQ25890RTWR-G2,6579768C,1
CLFTEA92,ETM-5-128,5983139,5030,574,BQ25890RTWR-G2,6579768C,1
CLFTEA92,ETM-5-128,5985778,5039,504,BQ25890RTWR-G2,6579768C,1
CLFTEA92,ETM-5-128,5986453,5029,476,BQ25890RTWR-G2,6579768C,1
CLFTEA92,ETM-5-128,5988538,5034,433,BQ25890RTWR-G2,6579768C,1
CLFTEA92,ETM-5-128,5936086,5031,1654,BQ25892RTWR-G2,6579768C,1
CLFTEA92,ETM-5-128,5937339,5039,1624,BQ25892RTWR-G2,6579768C,1
CLFTEA92,ETM-5-128,5940700,10071,1525,BQ25892RTWR-G2,6579768C,1
CLFTEA92,ETM-5-128,5941879,10053,1492,BQ25892RTWR-G2,6579768C,1
CLFTEA92,ETM-5-128,5982284,5039,246,BQ25892RTWR-G2,6579768C,1
CLFTEA95,ETS-4M-128,5934343,77,7508,PS53318DQPR-LN,6522167C,1
CLFTEA95,ETS-4M-128,5973165,4586,1643,PS53355DQPR-CN,6522167C,1
CLFTEA95,ETS-4M-128,5962786,6859,1542,PS53355DQPR-CN,6522167C,1
CLFTEA95,ETS-4M-128,5963820,6964,1510,PS53355DQPR-CN,6522167C,1
CLFTEA95,ETS-4M-128,5978169,6772,1510,PS53355DQPR-CN,6522167C,1
CLFTEA95,ETS-4M-128,5963811,3445,1510,PS53355DQPR-CN,6522167C,1
CLFTEA95,ETS-4M-128,5963816,3839,1510,PS53355DQPR-CN,6522167C,1
CLFTEA95,ETS-4M-128,5963818,6993,1510,PS53355DQPR-CN,6522167C,1
CLFTEA95,ETS-4M-128,5979953,6878,1510,PS53355DQPR-CN,6522167C,1
CLFTEA95,ETS-4M-128,5963819,4869,1510,PS53355DQPR-CN,6522167C,1
CLFTEA95,ETS-4M-128,5963821,6879,1510,PS53355DQPR-CN,6522167C,1
CLFTEA95,ETS-4M-128,5967096,6892,1409,PS53355DQPR-CN,6522167C,1
CLFTEA95,ETS-4M-128,5980705,3968,1409,PS53355DQPR-CN,6522167C,1
CLFTEA95,ETS-4M-128,5967097,4668,1409,PS53355DQPR-CN,6522167C,1
CLFTEA95,ETS-4M-128,5980704,6750,1409,PS53355DQPR-CN,6522167C,1
CLFTEA95,ETS-4M-128,5967056,4647,1409,S53353DQPR2-CN,6522167C,1
CLFTEA95,ETS-4M-128,5967061,5489,1409,S53353DQPR2-CN,6522167C,1
CLFTEA95,ETS-4M-128,5967060,6967,1409,S53353DQPR2-CN,6522167C,1
CLFTEA95,ETS-4M-128,5967066,6806,1409,S53353DQPR2-CN,6522167C,1
CLFTEA95,ETS-4M-128,5967065,6836,1409,S53353DQPR2-CN,6522167C,1
CLFTEA95,ETS-4M-128,5967062,3414,1409,S53353DQPR2-CN,6522167C,1
CLFTEA95,ETS-4M-128,5967067,6913,1409,S53353DQPR2-CN,6522167C,1
CLFTEA95,ETS-4M-128,5967057,3420,1409,S53353DQPR2-CN,6522167C,1
CLFTEA95,ETS-4M-128,5983259,6682,1409,S53353DQPR2-CN,6522167C,1
CLFTEA95,ETS-4M-128,5970330,6489,1309,S53353DQPR2-CN,6522167C,1
CLFTEA95,ETS-4M-128,5970323,5956,1309,S53353DQPR2-CN,6522167C,1
CLFTEA95,ETS-4M-128,5970326,6214,1309,S53353DQPR2-CN,6522167C,1
CLFTEA95,ETS-4M-128,5970333,6561,1309,S53353DQPR2-CN,6522167C,1
CLFTEA95,ETS-4M-128,5970329,5304,1309,S53353DQPR2-CN,6522167C,1
CLFTEA97,ETM-2-64,5961910,13810,1487,PS40040DRBRB-B,6473092B,1
CLFTEA97,ETM-2-64,5961911,13749,1487,PS40040DRBRB-B,6473092B,1
CLFTEA97,ETM-2-64,5961913,12663,1487,PS40040DRBRB-B,6473092B,1
CLFTEA97,ETM-2-64,5944367,10220,2002,PS40041DRBT-B,6473092B,1
CLFTEA98,ETM-2-64,5925291,14813,2561,S62736RGYR-G2K,6566885A,1
CLFTEA98,ETM-2-64,5946856,7464,1938,S62736RGYR-G2K,6566885A,1
CLFTEA98,ETM-2-64,5985013,14092,830,S62736RGYR-G2K,6566885A,1
