LOT,DEVICE,PACKAGE,PIN,CUR_QTY,WEIGHT,LOT_NAME,LPT,OPN,TOTAL_PLAN_CT,CUM_PLAN_CT,LOT_AGE,START_TIME,SNAPSHOOT_TIME,MACHINE_INSTANCE,PKG_size,FLOW
5817493,PS65023RSBR1-R,RSB          ,40,3864,1578.00,5817493,4410,1,13.06,12.51,15.78,                   ,9/16/2015 10:06,,5X5,STD
5817484,PS65023RSBR1-R,RSB          ,40,7904,1578.00,5817484,4410,1,13.06,12.51,15.78,9/16/2015 5:43,9/16/2015 10:06,CLFTEA21,5X5,STD
5820843,PS65023RSBR1-R,RSB          ,40,5470,1478.00,5820843,4410,1,13.06,12.51,14.78,                   ,9/16/2015 10:06,,5X5,STD
5820842,PS65023RSBR1-R,RSB          ,40,7904,1478.00,5820842,4410,1,13.06,12.51,14.78,                   ,9/16/2015 10:06,,5X5,STD
5820844,PS65023RSBR1-R,RSB          ,40,3937,1478.00,5820844,4410,1,13.06,12.51,14.78,                   ,9/16/2015 10:06,,5X5,STD
5820852,PS65023RSBR1-R,RSB          ,40,3512,1478.00,5820852,4410,1,13.06,12.51,14.78,                   ,9/16/2015 10:06,,5X5,STD
5821243,7A8300RGWT-G2K,RGW300       ,20,7878,1463.00,5821243,4410,1,12.97,12.41,14.61,                   ,9/16/2015 10:06,,5X5,STD
5821245,7A8300RGWT-G2K,RGW300       ,20,3890,1463.00,5821245,4410,1,12.97,12.41,14.61,                   ,9/16/2015 10:06,,5X5,STD
5821244,7A8300RGWT-G2K,RGW300       ,20,4605,1463.00,5821244,4410,1,12.97,12.41,14.61,                   ,9/16/2015 10:06,,5X5,STD
5834331,PS54426RSAR1-L,RSA          ,16,10065,1076.00,5834331,4410,1,12.86,12.19,10.64,                   ,9/16/2015 10:06,,4X4,STD
5842023,TPS54526RSAT-L,RSA          ,16,5730,831.00,5842023,4410,1,12.93,12.19,8.11,                   ,9/16/2015 10:06,,4X4,STD
5819749,PS65261RHBR-G2,RHB300       ,32,3954,1511.00,5819749,4410,1,12.97,12.41,15.1,                   ,9/16/2015 10:06,,5X5,STD
5819746,PS65261RHBR-G2,RHB300       ,32,7849,1511.00,5819746,4410,1,12.97,12.41,15.1,                   ,9/16/2015 10:06,,5X5,STD
5819748,PS65261RHBR-G2,RHB300       ,32,4930,1511.00,5819748,4410,1,12.97,12.41,15.1,                   ,9/16/2015 10:06,,5X5,STD
5820266,PS65263RHBT-G2,RHB300       ,32,7775,1493.00,5820266,4410,1,12.97,12.41,14.92,                   ,9/16/2015 10:06,,5X5,STD
5820267,PS65263RHBT-G2,RHB300       ,32,6241,1493.00,5820267,4410,1,12.97,12.41,14.92,                   ,9/16/2015 10:06,,5X5,STD
5845458,1501005RHBR-G2,RHB300       ,32,7877,728.00,5845458,4410,1,13.1,12.41,7.13,                   ,9/16/2015 10:06,,5X5,STD
5845460,1501005RHBR-G2,RHB300       ,32,6459,728.00,5845460,4410,1,13.1,12.41,7.13,                   ,9/16/2015 10:06,,5X5,STD
5845459,1501005RHBR-G2,RHB300       ,32,7908,728.00,5845459,4410,1,13.1,12.41,7.13,                   ,9/16/2015 10:06,,5X5,STD
5849312,S652611RHBR-G2,RHB300       ,32,4917,618.00,5849312,4410,1,13.1,12.41,6.03,                   ,9/16/2015 10:06,,5X5,STD
5816510,A2012D2RTJR-RK,RTJ          ,20,9478,1612.00,5816510,4410,1,13.06,12.51,16.12,                   ,9/16/2015 10:06,,4X4,STD
5819621,THS6187IRTJR-B,RTJ          ,20,4592,1510.00,5819621,4410,1,13.06,12.51,15.1,                   ,9/16/2015 10:06,,4X4,STD
5822841,A2012D2RTJR-RK,RTJ          ,20,9954,1413.00,5822841,4410,1,13.06,12.51,14.13,                   ,9/16/2015 10:06,,4X4,STD
5822834,A2012D2RTJR-RK,RTJ          ,20,10067,1413.00,5822834,4410,1,13.06,12.51,14.13,                   ,9/16/2015 10:06,,4X4,STD
5822842,A2012D2RTJR-RK,RTJ          ,20,6538,1413.00,5822842,4410,1,13.06,12.51,14.13,                   ,9/16/2015 10:06,,4X4,STD
5829693,A2012D2RTJR-RK,RTJ          ,20,8526,1212.00,5829693,4410,1,13.06,12.51,12.11,                   ,9/16/2015 10:06,,4X4,STD
5829694,A2012D2RTJR-RK,RTJ          ,20,5001,1212.00,5829694,4410,1,13.06,12.51,12.11,                   ,9/16/2015 10:06,,4X4,STD
5837481,THS6187IRTJR-B,RTJ          ,20,9573,947.00,5837481,4410,1,13.06,12.51,9.46,                   ,9/16/2015 10:06,,4X4,STD
5837475,THS6187IRTJR-B,RTJ          ,20,8944,947.00,5837475,4410,1,13.06,12.51,9.46,                   ,9/16/2015 10:06,,4X4,STD
5837473,THS6187IRTJR-B,RTJ          ,20,9995,947.00,5837473,4410,1,13.06,12.51,9.46,                   ,9/16/2015 10:06,,4X4,STD
5843147,DRV421RTJR-UN ,RTJ          ,20,6916,899.00,5843147,4410,1,5.82,4.1,7.82,                   ,9/16/2015 10:06,,4X4,STD
5855590,V425RTJT1-UCR&,RTJ          ,20,6232,516.00,5855590,4410,1,5.82,4.1,3.99,                   ,9/16/2015 10:06,,4X4,STD
5837533,TPS2553DRVR-L ,DRVST        ,6,24836,1121.00,5837533,4410,1,14.97,12.67,9.46,                   ,9/16/2015 10:06,,2X2,STRIP
5849331,PS61161DRVR-LK,DRVST        ,6,24831,810.00,5849331,4410,1,15.28,12.67,6.03,                   ,9/16/2015 10:06,,2X2,STRIP
5849333,PS61161DRVR-LK,DRVST        ,6,14485,810.00,5849333,4410,1,15.28,12.67,6.03,                   ,9/16/2015 10:06,,2X2,STRIP
5829653,S61093DSKR-G2K,DSKST300     ,10,15040,1387.00,5829653,4410,1,14.97,12.67,12.11,                   ,9/16/2015 10:06,,2.5X2.5,STD
5829649,S61093DSKR-G2K,DSKST300     ,10,30086,1387.00,5829649,4410,1,14.97,12.67,12.11,                   ,9/16/2015 10:06,,2.5X2.5,STD
5831747,S61093DSKR-G2K,DSKST300     ,10,30090,1322.00,5831747,4410,1,14.97,12.67,11.47,                   ,9/16/2015 10:06,,2.5X2.5,STD
5834826,S61093DSKR-G2K,DSKST300     ,10,30086,1222.00,5834826,4410,1,14.97,12.67,10.47,                   ,9/16/2015 10:06,,2.5X2.5,STD
5821250,S53661RSBR-G2K,RSB300       ,40,3951,1463.00,5821250,4410,1,12.97,12.41,14.61,                   ,9/16/2015 10:06,,5X5,STD
5842077,S53641RSBR-G2K,RSB300       ,40,7916,825.00,5842077,4410,1,13.1,12.41,8.11,                   ,9/16/2015 10:06,,5X5,STD
5827989,A2313IDRGR1-CK,DRG          ,8,6904,1263.00,5827989,4410,1,13.06,12.51,12.63,                   ,9/16/2015 10:06,,3X3,STD
5827987,A2313IDRGR1-CK,DRG          ,8,10568,1263.00,5827987,4410,1,13.06,12.51,12.63,                   ,9/16/2015 10:06,,3X3,STD
5834232,NA826AIDRGR-RK,DRG          ,8,13503,1073.00,5834232,4410,1,13.02,12.47,10.72,                   ,9/16/2015 10:06,,3X3,STD
5834231,NA826AIDRGR-RK,DRG          ,8,13657,1073.00,5834231,4410,1,13.02,12.47,10.72,                   ,9/16/2015 10:06,,3X3,STD
5849160,NA826AIDRGR-RK,DRG          ,8,13807,619.00,5849160,4410,1,13.17,12.47,6.04,9/16/2015 6:02,9/16/2015 10:06,CLFTEA16,3X3,STD
5849161,NA826AIDRGR-RK,DRG          ,8,13807,619.00,5849161,4410,1,13.17,12.47,6.04,                   ,9/16/2015 10:06,,3X3,STD
5838567,D58873Q3D-NS2Y,DQZCLIP      ,8,5185,976.00,5838567,4410,1,14.74,13.57,9.14,                   ,9/16/2015 10:06,,3.3X3.3,CLIP
5842716,86330Q3D1-GS2Y,DQZCLIP      ,8,5208,831.00,5842716,4410,1,14.74,13.82,7.93,                   ,9/16/2015 10:06,,3.3X3.3,CLIP
5842715,86330Q3D1-GS2Y,DQZCLIP      ,8,5214,831.00,5842715,4410,1,14.74,13.82,7.93,                   ,9/16/2015 10:06,,3.3X3.3,CLIP
5842707,86330Q3D1-GS2Y,DQZCLIP      ,8,5014,831.00,5842707,4410,1,14.74,13.82,7.93,                   ,9/16/2015 10:06,,3.3X3.3,CLIP
5842706,86330Q3D1-GS2Y,DQZCLIP      ,8,5006,831.00,5842706,4410,1,14.74,13.82,7.93,                   ,9/16/2015 10:06,,3.3X3.3,CLIP
5842711,86330Q3D1-GS2Y,DQZCLIP      ,8,5253,831.00,5842711,4410,1,14.74,13.82,7.93,                   ,9/16/2015 10:06,,3.3X3.3,CLIP
5842702,86330Q3D1-GS2Y,DQZCLIP      ,8,5347,831.00,5842702,4410,1,14.74,13.82,7.93,                   ,9/16/2015 10:06,,3.3X3.3,CLIP
5816540,PS40425RHAR-G2,RHA300       ,40,3753,1703.00,5816540,4410,1,13.37,11.91,16.12,9/16/2015 8:53,9/16/2015 10:06,CLFTEA36,6X6,STD
5816541,PS40425RHAR-G2,RHA300       ,40,2511,1703.00,5816541,4410,1,13.37,11.91,16.12,                   ,9/16/2015 10:06,,6X6,STD
5825438,1311031RHAR-G2,RHA300       ,40,2571,1430.00,5825438,4410,1,13.37,11.91,13.39,                   ,9/16/2015 10:06,,6X6,STD
5825437,1311031RHAR-G2,RHA300       ,40,3764,1430.00,5825437,4410,1,13.37,11.91,13.39,                   ,9/16/2015 10:06,,6X6,STD
5699218,PS61177RGRR-G2,RGR300       ,20,15104,5425.00,5699218,4410,1,14.74,12.41,52.46,                   ,9/16/2015 10:06,,3.5X3.5,STD
5699219,PS61177RGRR-G2,RGR300       ,20,14975,5425.00,5699219,4410,1,14.74,12.41,52.46,                   ,9/16/2015 10:06,,3.5X3.5,STD
5792001,Q24736RGRR-G2K,RGR300       ,20,7340,2471.00,5792001,4410,1,14.3,12.51,23.47,                   ,9/16/2015 10:06,,3.5X3.5,STD
5810029,SN2833RGRR-G2K,RGR300       ,20,15094,1836.00,5810029,4410,1,12.91,12.37,18.37,                   ,9/16/2015 10:06,,3.5X3.5,STD
5810034,SN2833RGRR-G2K,RGR300       ,20,6753,1836.00,5810034,4410,1,12.91,12.37,18.37,                   ,9/16/2015 10:06,,3.5X3.5,STD
5810033,SN2833RGRR-G2K,RGR300       ,20,9913,1836.00,5810033,4410,1,12.91,12.37,18.37,                   ,9/16/2015 10:06,,3.5X3.5,STD
5810030,SN2833RGRR-G2K,RGR300       ,20,14901,1836.00,5810030,4410,1,12.91,12.37,18.37,                   ,9/16/2015 10:06,,3.5X3.5,STD
5810032,SN2833RGRR-G2K,RGR300       ,20,15016,1836.00,5810032,4410,1,12.91,12.37,18.37,                   ,9/16/2015 10:06,,3.5X3.5,STD
5816370,Q24736RGRR-G2K,RGR300       ,20,7528,1613.00,5816370,4410,1,13.06,12.51,16.13,                   ,9/16/2015 10:06,,3.5X3.5,STD
5816369,Q24736RGRR-G2K,RGR300       ,20,13104,1613.00,5816369,4410,1,13.06,12.51,16.13,                   ,9/16/2015 10:06,,3.5X3.5,STD
5816367,Q24736RGRR-G2K,RGR300       ,20,15020,1613.00,5816367,4410,1,13.06,12.51,16.13,                   ,9/16/2015 10:06,,3.5X3.5,STD
5816368,Q24736RGRR-G2K,RGR300       ,20,14994,1613.00,5816368,4410,1,13.06,12.51,16.13,                   ,9/16/2015 10:06,,3.5X3.5,STD
5846664,Q24736RGRR-G2K,RGR300       ,20,15095,695.00,5846664,4410,1,13.2,12.51,6.81,                   ,9/16/2015 10:06,,3.5X3.5,STD
5843139,AC7562SDSCR-UC,DSC          ,10,12667,843.00,5843139,4420,1,9.36,8.2,7.82,                   ,9/16/2015 10:06,,3X3,STD
5843130,AC7562SDSCR-UC,DSC          ,10,12600,843.00,5843130,4420,1,9.36,8.2,7.82,                   ,9/16/2015 10:06,,3X3,STD
5852269,AC7562SDSCR-UC,DSC          ,10,14149,577.00,5852269,4420,1,9.36,8.2,5.15,                   ,9/16/2015 10:06,,3X3,STD
5856472,AC7562SDSCT-UC,DSC          ,10,6334,427.00,5856472,4420,1,9.36,8.2,3.65,                   ,9/16/2015 10:06,,3X3,STD
5753495,AC8163SDSCR-UC,DSC          ,10,7029,4002.00,5753495,4410,1,8.94,4.1,35.72,                   ,9/16/2015 10:06,,3X3,STD
5859467,AC7562SDSCR-UC,DSC          ,10,10219,744.00,5859467,4410,1,9.36,4.1,2.73,9/16/2015 1:30,9/16/2015 10:06,CLFTEA10,3X3,STD
5859470,AC7562SDSCR-UC,DSC          ,10,14447,744.00,5859470,4410,1,9.36,4.1,2.73,                   ,9/16/2015 10:06,,3X3,STD
5861761,AC7562SDSCR-UC,DSC          ,10,15258,695.00,5861761,4410,1,9.54,4.1,2.05,                   ,9/16/2015 10:06,,3X3,STD
5861760,AC7562SDSCR-UC,DSC          ,10,10205,695.00,5861760,4410,1,9.54,4.1,2.05,                   ,9/16/2015 10:06,,3X3,STD
5863537,BQ24196RGER-RY,RGELLF       ,24,1703,4277.00,5863537,4410,1,15.47,12.96,40.81,                   ,9/16/2015 10:06,,4X4,STD
5848995,BQ24196RGER-RY,RGELLF       ,24,3339,1278.00,5848995,4410,1,13.48,12.96,12.8,                   ,9/16/2015 10:06,,4X4,STD
5827583,BQ24196RGER-RY,RGELLF       ,24,3233,1278.00,5827583,4410,1,13.48,12.96,12.8,                   ,9/16/2015 10:06,,4X4,STD
5827579,BQ24196RGER-RY,RGELLF       ,24,8833,1278.00,5827579,4410,1,13.48,12.96,12.8,                   ,9/16/2015 10:06,,4X4,STD
5848996,BQ24196RGER-RY,RGELLF       ,24,3339,1278.00,5848996,4410,1,13.48,12.96,12.8,                   ,9/16/2015 10:06,,4X4,STD
5828559,BQ24196RGER-RY,RGELLF       ,24,8757,1244.00,5828559,4410,1,13.48,12.96,12.47,                   ,9/16/2015 10:06,,4X4,STD
5841928,BQ24196RGER-RY,RGELLF       ,24,9940,1232.00,5841928,4410,1,13.71,8.96,8.11,                   ,9/16/2015 10:06,,4X4,STD
5846610,BQ24196RGER-RY,RGELLF       ,24,5566,1101.00,5846610,4410,1,13.71,8.96,6.81,                   ,9/16/2015 10:06,,4X4,STD
5839066,PS51125RGER-BY,RGELLF       ,24,9990,932.00,5839066,4410,1,13.39,12.61,9.08,                   ,9/16/2015 10:06,,4X4,STD
5839068,PS51125RGER-BY,RGELLF       ,24,5400,932.00,5839068,4410,1,13.39,12.61,9.08,                   ,9/16/2015 10:06,,4X4,STD
5839912,BQ24196RGER-RY,RGELLF       ,24,5778,901.00,5839912,4410,1,13.71,12.96,8.8,9/16/2015 8:54,9/16/2015 10:06,CLFTEA74,4X4,STD
5839957,BQ24196RGER-RY,RGELLF       ,24,5887,901.00,5839957,4410,1,13.71,12.96,8.8,                   ,9/16/2015 10:06,,4X4,STD
5839956,BQ24196RGER-RY,RGELLF       ,24,9186,901.00,5839956,4410,1,13.71,12.96,8.8,                   ,9/16/2015 10:06,,4X4,STD
5840274,BQ24196RGER-RY,RGELLF       ,24,10017,884.00,5840274,4410,1,13.71,12.96,8.64,                   ,9/16/2015 10:06,,4X4,STD
5840273,BQ24196RGER-RY,RGELLF       ,24,9269,884.00,5840273,4410,1,13.71,12.96,8.64,                   ,9/16/2015 10:06,,4X4,STD
5840279,BQ24196RGER-RY,RGELLF       ,24,5290,884.00,5840279,4410,1,13.71,12.96,8.64,9/16/2015 7:59,9/16/2015 10:06,CLFTEA33,4X4,STD
5840894,BQ24196RGER-RY,RGELLF       ,24,10023,864.00,5840894,4410,1,13.71,12.96,8.43,                   ,9/16/2015 10:06,,4X4,STD
5840913,BQ24196RGER-RY,RGELLF       ,24,10026,864.00,5840913,4410,1,13.71,12.96,8.43,9/16/2015 8:39,9/16/2015 10:06,CLFTEA45,4X4,STD
5840911,BQ24196RGER-RY,RGELLF       ,24,9798,864.00,5840911,4410,1,13.71,12.96,8.43,9/16/2015 8:48,9/16/2015 10:06,CLFTEA38,4X4,STD
5840908,BQ24196RGER-RY,RGELLF       ,24,9724,864.00,5840908,4410,1,13.71,12.96,8.43,9/16/2015 7:37,9/16/2015 10:06,CLFTEA25,4X4,STD
5841921,BQ24196RGER-RY,RGELLF       ,24,5778,832.00,5841921,4410,1,13.71,12.96,8.12,                   ,9/16/2015 10:06,,4X4,STD
5841925,BQ24196RGER-RY,RGELLF       ,24,4992,832.00,5841925,4410,1,13.71,12.96,8.12,                   ,9/16/2015 10:06,,4X4,STD
5841922,BQ24196RGER-RY,RGELLF       ,24,9842,832.00,5841922,4410,1,13.71,12.96,8.12,                   ,9/16/2015 10:06,,4X4,STD
5841923,BQ24196RGER-RY,RGELLF       ,24,9973,832.00,5841923,4410,1,13.71,12.96,8.12,                   ,9/16/2015 10:06,,4X4,STD
5841927,BQ24196RGER-RY,RGELLF       ,24,10014,832.00,5841927,4410,1,13.71,12.96,8.11,                   ,9/16/2015 10:06,,4X4,STD
5841918,BQ24196RGER-RY,RGELLF       ,24,10008,832.00,5841918,4410,1,13.71,12.96,8.12,                   ,9/16/2015 10:06,,4X4,STD
5841924,BQ24196RGER-RY,RGELLF       ,24,4585,832.00,5841924,4410,1,13.71,12.96,8.12,                   ,9/16/2015 10:06,,4X4,STD
5841926,BQ24196RGER-RY,RGELLF       ,24,9952,832.00,5841926,4410,1,13.71,12.96,8.11,                   ,9/16/2015 10:06,,4X4,STD
5843101,BQ24196RGER-RY,RGELLF       ,24,8591,803.00,5843101,4410,1,13.71,12.96,7.82,                   ,9/16/2015 10:06,,4X4,STD
5843103,BQ24196RGER-RY,RGELLF       ,24,5007,803.00,5843103,4410,1,13.71,12.96,7.82,                   ,9/16/2015 10:06,,4X4,STD
5843104,BQ24196RGER-RY,RGELLF       ,24,9278,803.00,5843104,4410,1,13.71,12.96,7.82,                   ,9/16/2015 10:06,,4X4,STD
5843100,BQ24196RGER-RY,RGELLF       ,24,9915,803.00,5843100,4410,1,13.71,12.96,7.82,                   ,9/16/2015 10:06,,4X4,STD
5843105,BQ24196RGER-RY,RGELLF       ,24,8880,803.00,5843105,4410,1,13.71,12.96,7.82,                   ,9/16/2015 10:06,,4X4,STD
5843102,BQ24196RGER-RY,RGELLF       ,24,6842,803.00,5843102,4410,1,13.71,12.96,7.82,                   ,9/16/2015 10:06,,4X4,STD
5843721,Q24192HRGER-RY,RGELLF       ,24,9490,777.00,5843721,4410,1,13.68,12.97,7.61,9/16/2015 8:09,9/16/2015 10:06,CLFTEA37,4X4,STD
5843722,Q24192HRGER-RY,RGELLF       ,24,9956,777.00,5843722,4410,1,13.68,12.97,7.61,                   ,9/16/2015 10:06,,4X4,STD
5844289,BQ24196RGER-RY,RGELLF       ,24,9214,767.00,5844289,4410,1,13.71,12.96,7.47,                   ,9/16/2015 10:06,,4X4,STD
5844285,BQ24196RGER-RY,RGELLF       ,24,8324,767.00,5844285,4410,1,13.71,12.96,7.47,                   ,9/16/2015 10:06,,4X4,STD
5844280,BQ24196RGER-RY,RGELLF       ,24,10010,767.00,5844280,4410,1,13.71,12.96,7.47,                   ,9/16/2015 10:06,,4X4,STD
5844281,BQ24196RGER-RY,RGELLF       ,24,10019,767.00,5844281,4410,1,13.71,12.96,7.47,                   ,9/16/2015 10:06,,4X4,STD
5844282,BQ24196RGER-RY,RGELLF       ,24,9988,767.00,5844282,4410,1,13.71,12.96,7.47,                   ,9/16/2015 10:06,,4X4,STD
5844286,BQ24196RGER-RY,RGELLF       ,24,10021,767.00,5844286,4410,1,13.71,12.96,7.47,                   ,9/16/2015 10:06,,4X4,STD
5845413,BQ24196RGER-RY,RGELLF       ,24,9796,734.00,5845413,4410,1,13.71,12.96,7.14,                   ,9/16/2015 10:06,,4X4,STD
5846612,BQ24196RGER-RY,RGELLF       ,24,9923,701.00,5846612,4410,1,13.71,12.96,6.81,                   ,9/16/2015 10:06,,4X4,STD
5837076,BQ24196RGER-RY,RGELLF       ,24,7853,316.00,5837076,4410,1,7.05,12.96,9.62,9/16/2015 8:08,9/16/2015 10:06,CLFTEA11,4X4,STD
5837079,BQ24196RGER-RY,RGELLF       ,24,9621,316.00,5837079,4410,1,7.05,12.96,9.61,                   ,9/16/2015 10:06,,4X4,STD
5769208,TPS43060RTER-C,RTE          ,16,13209,3262.00,5769208,4410,1,14.57,12.1,30.7,                   ,9/16/2015 10:06,,3X3,STD
5769211,TPS43060RTER-C,RTE          ,16,6898,3262.00,5769211,4410,1,14.57,12.1,30.7,                   ,9/16/2015 10:06,,3X3,STD
5798101,TPS55330RTET-L,RTE          ,16,6885,2173.00,5798101,4410,1,13,12.47,21.74,                   ,9/16/2015 10:06,,3X3,STD
5798100,TPS55330RTET-L,RTE          ,16,12901,2173.00,5798100,4410,1,13,12.47,21.74,                   ,9/16/2015 10:06,,3X3,STD
5803405,TPS43060RTET-C,RTE          ,16,13775,2073.00,5803405,4410,1,13.12,12.1,20.26,                   ,9/16/2015 10:06,,3X3,STD
5803406,TPS43060RTET-C,RTE          ,16,11532,2073.00,5803406,4410,1,13.12,12.1,20.26,                   ,9/16/2015 10:06,,3X3,STD
5816450,TPS54519RTER-R,RTE          ,16,6898,1613.00,5816450,4410,1,13.02,12.47,16.12,                   ,9/16/2015 10:06,,3X3,STD
5821824,PS54218RTER4-C,RTE          ,16,13811,1446.00,5821824,4410,1,13.06,12.51,14.45,                   ,9/16/2015 10:06,,3X3,STD
5840294,PS54218RTER3-C,RTE          ,16,13772,878.00,5840294,4410,1,13.2,12.51,8.64,                   ,9/16/2015 10:06,,3X3,STD
5840291,PS54218RTER3-C,RTE          ,16,13767,878.00,5840291,4410,1,13.2,12.51,8.64,                   ,9/16/2015 10:06,,3X3,STD
5840285,N1006030RTER-C,RTE          ,16,13812,878.00,5840285,4410,1,13.2,12.51,8.64,                   ,9/16/2015 10:06,,3X3,STD
5840296,PS54218RTER3-C,RTE          ,16,11297,878.00,5840296,4410,1,13.2,12.51,8.64,                   ,9/16/2015 10:06,,3X3,STD
5840290,PS54218RTER3-C,RTE          ,16,13778,878.00,5840290,4410,1,13.2,12.51,8.64,9/16/2015 8:11,9/16/2015 10:06,CLFTEA35,3X3,STD
5840292,PS54218RTER3-C,RTE          ,16,13741,878.00,5840292,4410,1,13.2,12.51,8.64,                   ,9/16/2015 10:06,,3X3,STD
5840293,PS54218RTER3-C,RTE          ,16,13795,878.00,5840293,4410,1,13.2,12.51,8.64,                   ,9/16/2015 10:06,,3X3,STD
5840295,PS54218RTER3-C,RTE          ,16,13768,878.00,5840295,4410,1,13.2,12.51,8.64,                   ,9/16/2015 10:06,,3X3,STD
5841078,PS54218RTER3-C,RTE          ,16,13808,854.00,5841078,4410,1,13.2,12.51,8.4,                   ,9/16/2015 10:06,,3X3,STD
5841087,PS54218RTER3-C,RTE          ,16,13781,854.00,5841087,4410,1,13.2,12.51,8.4,                   ,9/16/2015 10:06,,3X3,STD
5841067,N1006030RTER-C,RTE          ,16,13769,854.00,5841067,4410,1,13.2,12.51,8.4,                   ,9/16/2015 10:06,,3X3,STD
5841079,PS54218RTER3-C,RTE          ,16,13773,854.00,5841079,4410,1,13.2,12.51,8.4,                   ,9/16/2015 10:06,,3X3,STD
5841077,PS54218RTER3-C,RTE          ,16,13791,854.00,5841077,4410,1,13.2,12.51,8.4,                   ,9/16/2015 10:06,,3X3,STD
5841070,N1006030RTER-C,RTE          ,16,13812,854.00,5841070,4410,1,13.2,12.51,8.4,                   ,9/16/2015 10:06,,3X3,STD
5841069,N1006030RTER-C,RTE          ,16,13802,854.00,5841069,4410,1,13.2,12.51,8.4,                   ,9/16/2015 10:06,,3X3,STD
5841080,PS54218RTER3-C,RTE          ,16,13741,854.00,5841080,4410,1,13.2,12.51,8.4,                   ,9/16/2015 10:06,,3X3,STD
5841073,N1006030RTER-C,RTE          ,16,13802,854.00,5841073,4410,1,13.2,12.51,8.4,                   ,9/16/2015 10:06,,3X3,STD
5841068,N1006030RTER-C,RTE          ,16,13810,854.00,5841068,4410,1,13.2,12.51,8.4,                   ,9/16/2015 10:06,,3X3,STD
5841082,PS54218RTER3-C,RTE          ,16,13798,854.00,5841082,4410,1,13.2,12.51,8.4,                   ,9/16/2015 10:06,,3X3,STD
5841086,PS54218RTER3-C,RTE          ,16,13792,854.00,5841086,4410,1,13.2,12.51,8.4,                   ,9/16/2015 10:06,,3X3,STD
5841075,PS54218RTER3-C,RTE          ,16,13762,854.00,5841075,4410,1,13.2,12.51,8.4,                   ,9/16/2015 10:06,,3X3,STD
5841089,PS54218RTER3-C,RTE          ,16,13808,854.00,5841089,4410,1,13.2,12.51,8.4,                   ,9/16/2015 10:06,,3X3,STD
5846979,N1006030RTER-C,RTE          ,16,7947,688.00,5846979,4410,1,13.2,12.51,6.73,                   ,9/16/2015 10:06,,3X3,STD
5846978,N1006030RTER-C,RTE          ,16,13782,688.00,5846978,4410,1,13.2,12.51,6.73,                   ,9/16/2015 10:06,,3X3,STD
5806649,7A8300RGRR-G2K,RGR300ST     ,20,15103,2082.00,5806649,4410,1,14.65,12.61,19.32,9/16/2015 8:32,9/16/2015 10:06,CLFTEA26,3.5X3.5,STRIP
5806652,7A8300RGRR-G2K,RGR300ST     ,20,8177,2082.00,5806652,4410,1,14.65,12.61,19.32,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5806647,7A8300RGRR-G2K,RGR300ST     ,20,15100,2082.00,5806647,4410,1,14.65,12.61,19.32,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5810744,7A8300RGRR-G2K,RGR300ST     ,20,15112,1964.00,5810744,4410,1,14.65,12.61,18.14,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5810746,7A8300RGRR-G2K,RGR300ST     ,20,8169,1964.00,5810746,4410,1,14.65,12.61,18.14,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5810745,7A8300RGRR-G2K,RGR300ST     ,20,15106,1964.00,5810745,4410,1,14.65,12.61,18.14,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5810742,7A8300RGRR-G2K,RGR300ST     ,20,15108,1964.00,5810742,4410,1,14.65,12.61,18.14,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5810743,7A8300RGRR-G2K,RGR300ST     ,20,15111,1964.00,5810743,4410,1,14.65,12.61,18.14,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5810741,7A8300RGRR-G2K,RGR300ST     ,20,15091,1964.00,5810741,4410,1,14.65,12.61,18.14,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5810740,7A8300RGRR-G2K,RGR300ST     ,20,15084,1964.00,5810740,4410,1,14.65,12.61,18.14,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5812745,7A8300RGRR-G2K,RGR300ST     ,20,15101,1895.00,5812745,4410,1,14.65,12.61,17.45,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5812741,7A8300RGRR-G2K,RGR300ST     ,20,15083,1895.00,5812741,4410,1,14.65,12.61,17.45,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5812744,7A8300RGRR-G2K,RGR300ST     ,20,15109,1895.00,5812744,4410,1,14.65,12.61,17.45,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5816374,7A8300RGRR-G2K,RGR300ST     ,20,14315,1789.00,5816374,4410,1,14.92,12.61,16.13,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5816373,7A8300RGRR-G2K,RGR300ST     ,20,15052,1789.00,5816373,4410,1,14.92,12.61,16.13,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5816376,7A8300RGRR-G2K,RGR300ST     ,20,14998,1789.00,5816376,4410,1,14.92,12.61,16.13,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
5816377,7A8300RGRR-G2K,RGR300ST     ,20,15104,1789.00,5816377,4410,1,14.92,12.61,16.13,                   ,9/16/2015 10:06,,3.5X3.5,STRIP
