LOT,DEVICE,PACKAGE,PIN,CUR_QTY,WEIGHT,LOT_NAME,LPT,OPN,TOTAL_PLAN_CT,CUM_PLAN_CT,LOT_AGE,START_TIME,SNAPSHOT_TIME,MACHINE_INSTANCE
5406590,Q29209DRBR-BKY,DRBLLF       ,8  ,      8432,      6.68,5406590,4410,1,         15.3,       14.2,      6.13,                   ,05/07/2015 02:06:12,
5327980,QRHLRQ11-BS2N&,RHLMCM       ,24 ,      4286,     29.08,5327980,4410,1,        19.51,      18.37,     28.48,                   ,05/07/2015 02:06:12,
5395741,S53355ADQPR-CN,DQPCLIP      ,22 ,      6875,      9.89,5395741,4410,1,        20.17,      18.86,      9.13,                   ,05/07/2015 02:06:12,
5395740,S53355ADQPR-CN,DQPCLIP      ,22 ,      6692,      9.89,5395740,4410,1,        20.17,      18.86,      9.13,                   ,05/07/2015 02:06:12,
5398138,S59641RSLR-G2K,RSL300       ,48 ,      5145,      8.71,5398138,4410,1,        15.08,      14.29,      8.46,                   ,05/07/2015 02:06:12,
5372087,S652611RHBR-G2,RHB300       ,32 ,      7740,     16.05,5372087,4410,1,        15.03,      14.21,     15.78,                   ,05/07/2015 02:06:12,
5397258,S652611RHBR-G2,RHB300       ,32 ,      5919,      9.02,5397258,4410,1,           15,      14.21,      8.78,                   ,05/07/2015 02:06:12,
5390849,1108026RHDR1-R,RHD          ,28 ,      7820,     10.79,5390849,4410,1,        14.77,      13.89,     10.45,                   ,05/07/2015 02:06:12,
5389804,1220ARSNR1-G2K,RSN300       ,32 ,     10063,     10.96,5389804,4410,1,         15.1,      14.29,      10.7,                   ,05/07/2015 02:06:12,
5232734,1236RWLR-G2QN&,RWLFCST300   ,9  ,     20107,         1,5232734,4410,1,           .1,          0,     57.27,                   ,05/07/2015 02:06:12,
5401188,1401043RVER-LN,RVECLIP      ,28 ,      7441,      8.48,5401188,4410,1,        20.17,      18.86,      7.71,                   ,05/07/2015 02:06:12,
5381917,24725ARGRR-G2K,RGR300       ,20 ,      7117,     13.28,5381917,4410,1,         15.1,      14.29,     13.02,05/07/2015 12:47:37,05/07/2015 02:06:12,CLFTEA41
5384693,3315RGFR-G2S2Y,RGFMCM300    ,40 ,      2800,     12.77,5384693,4410,1,        25.59,      24.43,     12.16,                   ,05/07/2015 02:06:12,
5371633,3315RGFT-G2S2Y,RGFMCM300    ,40 ,      3668,     16.42,5371633,4410,1,        25.59,      24.43,     15.81,                   ,05/07/2015 02:06:12,
5390648,406035RGER-G2Y,RGE300LLF    ,24 ,     10020,     11.19,5390648,4410,1,        15.86,       14.6,     10.48,                   ,05/07/2015 02:06:12,
5272542,AFE032IRGZT-C ,RGZ          ,48 ,      4355,         1,5272542,4410,1,        21.73,      21.53,      45.8,                   ,05/07/2015 02:06:12,
5355843,BQ24272RGER-R ,RGE          ,24 ,     10068,     20.68,5355843,4410,1,         14.8,      13.89,     20.32,                   ,05/07/2015 02:06:12,
5375364,CSD59963Q5M-LN,DQPCLIP      ,12 ,      3476,     15.93,5375364,4410,1,        20.52,      18.86,     14.81,                   ,05/07/2015 02:06:12,
5392247,D3211A1RGPR-G2,RGPST300     ,20 ,     10079,     11.47,5392247,4410,1,        15.77,      13.77,     10.01,                   ,05/07/2015 02:06:12,
5403038,PS53515RVER-LN,RVECLIP      ,28 ,      7708,     11.21,5403038,4410,1,        20.52,      18.86,     10.09,                   ,05/07/2015 02:06:12,
5388155,PS62175DQCR-RK,DQCST        ,10 ,     17234,      12.6,5388155,4410,1,        15.77,      13.77,     11.15,                   ,05/07/2015 02:06:12,
5403122,PS62510DRCR-RY,DRCLLF       ,10 ,     16879,      7.17,5403122,4410,1,         15.3,       14.7,      7.11,                   ,05/07/2015 02:06:12,
5382691,PS65023RSBR1-R,RSB          ,40 ,      7905,     13.04,5382691,4410,1,         15.1,      14.29,     12.78,                   ,05/07/2015 02:06:12,
5421313,PS65148CRHBR-U,RHB          ,32 ,      6731,      2.59,5421313,4410,1,          5.6,       4.23,      1.77,                   ,05/07/2015 02:06:12,
5400714,PS65178ARSLR-R,RSL          ,48 ,      5177,      9.03,5400714,4410,1,        15.18,      13.39,      7.78,                   ,05/07/2015 02:06:12,
5383670,Q24296MRGER-G2,RGE300       ,24 ,      5036,     12.75,5383670,4410,1,        15.03,      14.21,     12.48,05/07/2015 12:49:08,05/07/2015 02:06:12,CLFTEA11
5396870,S51362RVER-LNY,RVECLIP      ,28 ,      6321,      9.56,5396870,4410,1,        20.17,      18.86,      8.79,05/07/2015 12:17:03,05/07/2015 02:06:12,CLFTEA69
5385214,S51624RSMR-G2K,RSM300       ,32 ,     10054,     12.37,5385214,4410,1,        15.03,      14.21,     12.09,                   ,05/07/2015 02:06:12,
5408788,S53355ADQPR-CN,DQPCLIP      ,22 ,      6824,      9.89,5408788,4410,1,        20.17,      18.86,      9.13,                   ,05/07/2015 02:06:12,
5363336,S544C24RVFR-LN,RVFCLIP      ,40 ,      2957,         1,5363336,4410,1,        17.85,      16.81,     18.14,                   ,05/07/2015 02:06:12,
5363349,S544C24RVFR-LN,RVFCLIP      ,40 ,      3552,     18.63,5363349,4410,1,        17.85,      16.81,     18.14,                   ,05/07/2015 02:06:12,
5342326,S544C24RVFR-LN,RVFCLIP      ,40 ,      3634,         1,5342326,4410,1,           18,      16.81,     24.39,                   ,05/07/2015 02:06:12,
5365900,S65177RHAR1-G2,RHA300       ,40 ,      5132,     18.71,5365900,4410,1,        15.57,      13.79,     17.47,                   ,05/07/2015 02:06:12,
5386191,TLV62084DSGR-R,DSGST        ,8  ,     24788,     13.21,5386191,4410,1,        15.77,      13.77,     11.75,                   ,05/07/2015 02:06:12,
5395949,TPS61093DSKR-C,DSKST        ,10 ,     15033,     10.39,5395949,4410,1,        15.64,      13.77,      9.06,                   ,05/07/2015 02:06:12,
5359969,TPS63002DRCT-L,DRCLLF       ,10 ,      8457,      5.45,5359969,4410,1,            1,      14.17,     19.16,                   ,05/07/2015 02:06:12,
5368505,TPS65197RUYR-G,RUY          ,28 ,      5921,     17.03,5368505,4410,1,         15.1,      14.29,     16.76,                   ,05/07/2015 02:06:12,
5379239,1108026RHDR1-R,RHD          ,28 ,      7913,     14.11,5379239,4410,1,        14.77,      13.89,     13.78,                   ,05/07/2015 02:06:12,
5408664,1218DSCR3-G2YK,DSC300ST     ,10 ,     13804,       6.8,5408664,4410,1,        15.64,      13.77,      5.48,                   ,05/07/2015 02:06:12,
5405352,24192HRGER-G2Y,RGE300LLF    ,24 ,      9991,         7,5405352,4410,1,        15.64,      14.57,      6.48,                   ,05/07/2015 02:06:12,
5399414,65633AKRTER-G2,RTE300       ,16 ,      6898,      8.38,5399414,4410,1,           15,      14.21,      8.14,                   ,05/07/2015 02:06:12,
5399420,65633AKRTER-G2,RTE300       ,16 ,     12899,      8.38,5399420,4410,1,           15,      14.21,      8.14,                   ,05/07/2015 02:06:12,
5345875,A6047A4RHBR1-L,RHB          ,32 ,      3952,     24.57,5345875,4410,1,        15.27,      13.39,     23.24,                   ,05/07/2015 02:06:12,
5415542,AC7562SDSCR-UC,DSC          ,10 ,     10598,      8.89,5415542,4410,1,        10.23,       4.23,      3.43,                   ,05/07/2015 02:06:12,
5272547,AFE032IRGZT-C ,RGZ          ,48 ,      2045,     45.45,5272547,4410,1,        21.73,      21.53,      45.8,                   ,05/07/2015 02:06:12,
