LOT,DEVICE,PACKAGE,PIN,CUR_QTY,WEIGHT,LOT_NAME,LPT,OPN,TOTAL_PLAN_CT,CUM_PLAN_CT,LOT_AGE,START_TIME,SNAPSHOT_TIME,MACHINE_INSTANCE,,
5548406,2543QRTERQ1-G2,RTE300       ,16,13741,19.67,5548406,4410,1,16.59,14.52,18.15,                   ,6/29/2015 2:06,,,
5546080,2543QRTERQ1-G2,RTE300       ,16,7401,20.34,5546080,4410,1,16.59,14.52,18.81,                   ,6/29/2015 2:06,,,
5468541,2543QRTERQ1-G2,RTE300       ,16,13740,1,5468541,4410,1,18.45,14.52,41.09,                   ,6/29/2015 2:06,,,
5548409,2543QRTERQ1-G2,RTE300       ,16,13775,19.67,5548409,4410,1,16.59,14.52,18.15,                   ,6/29/2015 2:06,,,
5548412,2543QRTERQ1-G2,RTE300       ,16,6872,19.67,5548412,4410,1,16.59,14.52,18.15,                   ,6/29/2015 2:06,,,
5546079,2543QRTERQ1-G2,RTE300       ,16,13724,20.34,5546079,4410,1,16.59,14.52,18.81,                   ,6/29/2015 2:06,,,
5546077,2543QRTERQ1-G2,RTE300       ,16,13683,20.34,5546077,4410,1,16.59,14.52,18.81,                   ,6/29/2015 2:06,,,
5554917,2543QRTERQ1-G2,RTE300       ,16,6887,17.69,5554917,4410,1,16.59,14.52,16.16,                   ,6/29/2015 2:06,,,
5548408,2543QRTERQ1-G2,RTE300       ,16,13706,19.67,5548408,4410,1,16.59,14.52,18.15,                   ,6/29/2015 2:06,,,
5554914,2543QRTERQ1-G2,RTE300       ,16,13722,17.69,5554914,4410,1,16.59,14.52,16.16,                   ,6/29/2015 2:06,,,
5584517,2592AADRCR-G2K,DRC          ,10,13817,8.2,5584517,4410,1,14.73,13.79,7.8,                   ,6/29/2015 2:06,,,
5575409,2592BADRCR-G2K,DRC          ,10,13800,10.86,5575409,4410,1,14.73,13.79,10.47,                   ,6/29/2015 2:06,,,
5575416,2592BADRCR-G2K,DRC          ,10,13794,10.86,5575416,4410,1,14.73,13.79,10.47,                   ,6/29/2015 2:06,,,
5582476,2592BADRCR-G2K,DRC          ,10,13813,8.86,5582476,4410,1,14.73,13.79,8.47,                   ,6/29/2015 2:06,,,
5582479,2592BADRCR-G2K,DRC          ,10,11128,8.86,5582479,4410,1,14.73,13.79,8.47,                   ,6/29/2015 2:06,,,
5582478,2592BADRCR-G2K,DRC          ,10,13817,8.86,5582478,4410,1,14.73,13.79,8.47,                   ,6/29/2015 2:06,,,
5575414,2592BADRCR-G2K,DRC          ,10,13778,10.86,5575414,4410,1,14.73,13.79,10.47,                   ,6/29/2015 2:06,,,
5575417,2592BADRCR-G2K,DRC          ,10,13816,10.86,5575417,4410,1,14.73,13.79,10.47,                   ,6/29/2015 2:06,,,
5575411,2592BADRCR-G2K,DRC          ,10,13811,10.86,5575411,4410,1,14.73,13.79,10.47,                   ,6/29/2015 2:06,,,
5582475,2592BADRCR-G2K,DRC          ,10,13805,8.86,5582475,4410,1,14.73,13.79,8.47,                   ,6/29/2015 2:06,,,
5575408,2592BADRCR-G2K,DRC          ,10,13804,10.86,5575408,4410,1,14.73,13.79,10.47,                   ,6/29/2015 2:06,,,
5575412,2592BADRCR-G2K,DRC          ,10,13813,10.86,5575412,4410,1,14.73,13.79,10.47,                   ,6/29/2015 2:06,,,
5575413,2592BADRCR-G2K,DRC          ,10,12325,10.86,5575413,4410,1,14.73,13.79,10.47,                   ,6/29/2015 2:06,,,
5575406,2592BADRCR-G2K,DRC          ,10,13755,10.86,5575406,4410,1,14.73,13.79,10.47,                   ,6/29/2015 2:06,,,
5582472,2592BADRCR-G2K,DRC          ,10,13788,8.86,5582472,4410,1,14.73,13.79,8.47,                   ,6/29/2015 2:06,,,
5582480,2592BADRCR-G2K,DRC          ,10,6909,8.86,5582480,4410,1,14.73,13.79,8.47,                   ,6/29/2015 2:06,,,
5575418,2592BADRCR-G2K,DRC          ,10,13805,10.86,5575418,4410,1,14.73,13.79,10.47,                   ,6/29/2015 2:06,,,
5575410,2592BADRCR-G2K,DRC          ,10,13806,10.86,5575410,4410,1,14.73,13.79,10.47,                   ,6/29/2015 2:06,,,
5575420,2592BADRCR-G2K,DRC          ,10,13277,10.86,5575420,4410,1,14.73,13.79,10.47,                   ,6/29/2015 2:06,,,
5575419,2592BADRCR-G2K,DRC          ,10,13815,10.86,5575419,4410,1,14.73,13.79,10.47,                   ,6/29/2015 2:06,,,
5575415,2592BADRCR-G2K,DRC          ,10,13435,10.86,5575415,4410,1,14.73,13.79,10.47,                   ,6/29/2015 2:06,,,
5582477,2592BADRCR-G2K,DRC          ,10,13789,8.86,5582477,4410,1,14.73,13.79,8.47,                   ,6/29/2015 2:06,,,
5541124,2592BLDRCT-G2K,DRC          ,10,10231,20.69,5541124,4410,1,14.87,13.79,20.16,                   ,6/29/2015 2:06,,,
5560896,25940LRVCR1-G2,RVC300ST     ,20,6892,16.95,5560896,4410,1,16.09,13.05,14.45,                   ,6/29/2015 2:06,,,
5582505,25940LRVCR1-G2,RVC300ST     ,20,13818,10.97,5582505,4410,1,16.1,13.05,8.47,                   ,6/29/2015 2:06,,,
5574309,25940LRVCR1-G2,RVC300ST     ,20,13796,13.31,5574309,4410,1,16.1,13.05,10.81,                   ,6/29/2015 2:06,,,
5578981,25940LRVCR1-G2,RVC300ST     ,20,13653,12.01,5578981,4410,1,16.1,13.05,9.5,                   ,6/29/2015 2:06,,,
5578982,25940LRVCR1-G2,RVC300ST     ,20,13814,12.01,5578982,4410,1,16.1,13.05,9.5,                   ,6/29/2015 2:06,,,
5560891,25940LRVCR1-G2,RVC300ST     ,20,13799,16.95,5560891,4410,1,16.09,13.05,14.45,                   ,6/29/2015 2:06,,,
5560890,25940LRVCR1-G2,RVC300ST     ,20,13813,16.95,5560890,4410,1,16.09,13.05,14.45,                   ,6/29/2015 2:06,,,
5578980,25940LRVCR1-G2,RVC300ST     ,20,13787,12.01,5578980,4410,1,16.1,13.05,9.5,                   ,6/29/2015 2:06,,,
5572543,25940LRVCR1-G2,RVC300ST     ,20,6909,13.71,5572543,4410,1,16.1,13.05,11.21,                   ,6/29/2015 2:06,,,
5572541,25940LRVCR1-G2,RVC300ST     ,20,13814,13.71,5572541,4410,1,16.1,13.05,11.21,                   ,6/29/2015 2:06,,,
5380509,25940LRVCR1-G2,RVC300ST     ,20,10563,68.61,5380509,4410,1,15.77,13.05,66.44,                   ,6/29/2015 2:06,,,
5381696,25940LRVCR1-G2,RVC300ST     ,20,9099,68.24,5381696,4410,1,15.77,13.05,66.06,                   ,6/29/2015 2:06,,,
5574308,25940LRVCR1-G2,RVC300ST     ,20,13818,13.31,5574308,4410,1,16.1,13.05,10.81,                   ,6/29/2015 2:06,,,
5578984,25940LRVCR1-G2,RVC300ST     ,20,13599,12.01,5578984,4410,1,16.1,13.05,9.5,                   ,6/29/2015 2:06,,,
5574312,25940LRVCR1-G2,RVC300ST     ,20,6873,13.31,5574312,4410,1,16.1,13.05,10.81,                   ,6/29/2015 2:06,,,
5578977,25940LRVCR1-G2,RVC300ST     ,20,13793,12.01,5578977,4410,1,16.1,13.05,9.5,                   ,6/29/2015 2:06,,,
5390683,25940LRVCR1-G2,RVC300ST     ,20,13794,65.65,5390683,4410,1,15.77,13.05,63.48,                   ,6/29/2015 2:06,,,
5582506,25940LRVCR1-G2,RVC300ST     ,20,13788,10.97,5582506,4410,1,16.1,13.05,8.47,                   ,6/29/2015 2:06,,,
5560892,25940LRVCR1-G2,RVC300ST     ,20,13754,16.95,5560892,4410,1,16.09,13.05,14.45,                   ,6/29/2015 2:06,,,
5578979,25940LRVCR1-G2,RVC300ST     ,20,13807,12.01,5578979,4410,1,16.1,13.05,9.5,                   ,6/29/2015 2:06,,,
5578974,25940LRVCR1-G2,RVC300ST     ,20,13823,12.01,5578974,4410,1,16.1,13.05,9.5,                   ,6/29/2015 2:06,,,
5591964,25940LRVCR1-G2,RVC300ST     ,20,13807,7.67,5591964,4410,1,15.54,13.05,5.73,                   ,6/29/2015 2:06,,,
5560895,25940LRVCR1-G2,RVC300ST     ,20,12149,16.95,5560895,4410,1,16.09,13.05,14.45,                   ,6/29/2015 2:06,,,
5380510,25940LRVCR1-G2,RVC300ST     ,20,12011,68.61,5380510,4410,1,15.77,13.05,66.44,                   ,6/29/2015 2:06,,,
5582507,25940LRVCR1-G2,RVC300ST     ,20,13793,10.97,5582507,4410,1,16.1,13.05,8.47,                   ,6/29/2015 2:06,,,
5375622,25940LRVCR1-G2,RVC300ST     ,20,5170,69.94,5375622,4410,1,15.77,13.05,67.76,                   ,6/29/2015 2:06,,,
5578986,25940LRVCR1-G2,RVC300ST     ,20,6887,12.01,5578986,4410,1,16.1,13.05,9.5,                   ,6/29/2015 2:06,,,
5572539,25940LRVCR1-G2,RVC300ST     ,20,13807,13.71,5572539,4410,1,16.1,13.05,11.21,                   ,6/29/2015 2:06,,,
5587228,25940LRVCR1-G2,RVC300ST     ,20,7691,9.59,5587228,4410,1,16.1,13.05,7.09,                   ,6/29/2015 2:06,,,
5473440,25940LRVCR1-G2,RVC300ST     ,20,1704,69.94,5473440,4410,1,15.77,13.05,67.76,                   ,6/29/2015 2:06,,,
5578976,25940LRVCR1-G2,RVC300ST     ,20,13742,12.01,5578976,4410,1,16.1,13.05,9.5,                   ,6/29/2015 2:06,,,
5560894,25940LRVCR1-G2,RVC300ST     ,20,13818,16.95,5560894,4410,1,16.09,13.05,14.45,                   ,6/29/2015 2:06,,,
5582513,25940LRVCR1-G2,RVC300ST     ,20,10492,10.97,5582513,4410,1,16.1,13.05,8.47,                   ,6/29/2015 2:06,,,
5574307,25940LRVCR1-G2,RVC300ST     ,20,13738,13.31,5574307,4410,1,16.1,13.05,10.81,                   ,6/29/2015 2:06,,,
5572538,25940LRVCR1-G2,RVC300ST     ,20,13811,13.71,5572538,4410,1,16.1,13.05,11.21,                   ,6/29/2015 2:06,,,
5578975,25940LRVCR1-G2,RVC300ST     ,20,13822,12.01,5578975,4410,1,16.1,13.05,9.5,                   ,6/29/2015 2:06,,,
5574306,25940LRVCR1-G2,RVC300ST     ,20,13772,13.31,5574306,4410,1,16.1,13.05,10.81,                   ,6/29/2015 2:06,,,
5578985,25940LRVCR1-G2,RVC300ST     ,20,13588,12.01,5578985,4410,1,16.1,13.05,9.5,                   ,6/29/2015 2:06,,,
5574311,25940LRVCR1-G2,RVC300ST     ,20,12180,13.31,5574311,4410,1,16.1,13.05,10.81,                   ,6/29/2015 2:06,,,
5578978,25940LRVCR1-G2,RVC300ST     ,20,13794,12.01,5578978,4410,1,16.1,13.05,9.5,                   ,6/29/2015 2:06,,,
5578983,25940LRVCR1-G2,RVC300ST     ,20,13807,12.01,5578983,4410,1,16.1,13.05,9.5,                   ,6/29/2015 2:06,,,
5381692,25940LRVCR1-G2,RVC300ST     ,20,13656,68.24,5381692,4410,1,15.77,13.05,66.06,                   ,6/29/2015 2:06,,,
5574310,25940LRVCR1-G2,RVC300ST     ,20,13390,13.31,5574310,4410,1,16.1,13.05,10.81,                   ,6/29/2015 2:06,,,
5582510,25940LRVCR1-G2,RVC300ST     ,20,13807,10.97,5582510,4410,1,16.1,13.05,8.47,                   ,6/29/2015 2:06,,,
5560893,25940LRVCR1-G2,RVC300ST     ,20,13807,16.95,5560893,4410,1,16.09,13.05,14.45,                   ,6/29/2015 2:06,,,
5572542,25940LRVCR1-G2,RVC300ST     ,20,12193,13.71,5572542,4410,1,16.1,13.05,11.21,                   ,6/29/2015 2:06,,,
5470684,25940LRVCR1-G2,RVC300ST     ,20,6892,42.5,5470684,4410,1,15.63,13.05,40.47,                   ,6/29/2015 2:06,,,
5572537,25940LRVCR1-G2,RVC300ST     ,20,13812,13.71,5572537,4410,1,16.1,13.05,11.21,                   ,6/29/2015 2:06,,,
5466992,262RHBT3-UG2R&,RHB300UTT    ,32,1343,1,5466992,4410,1,9.15,11.88,41.49,                   ,6/29/2015 2:06,,,
5582465,294700DSGR-G2K,DSGST        ,8,24800,10.97,5582465,4410,1,16.06,13.01,8.47,                   ,6/29/2015 2:06,,,
5582466,294700DSGR-G2K,DSGST        ,8,24717,10.97,5582466,4410,1,16.06,13.01,8.47,6/28/2015 10:33,6/29/2015 2:06,CLFTEA46,,
5590453,294704DSGR-G2K,DSGST        ,8,24833,8.09,5590453,4410,1,15.5,13.01,6.14,                   ,6/29/2015 2:06,,,
5590454,294704DSGR-G2K,DSGST        ,8,13561,8.09,5590454,4410,1,15.5,13.01,6.14,                   ,6/29/2015 2:06,,,
5590457,294704DSGR-G2K,DSGST        ,8,13557,8.09,5590457,4410,1,15.5,13.01,6.14,                   ,6/29/2015 2:06,,,
5590455,294704DSGR-G2K,DSGST        ,8,24829,8.09,5590455,4410,1,15.5,13.01,6.14,                   ,6/29/2015 2:06,,,
5576559,294704DSGR-G2K,DSGST        ,8,13559,12.61,5576559,4410,1,16.06,13.01,10.1,                   ,6/29/2015 2:06,,,
5586886,294705DSGR-G2K,DSGST        ,8,12417,9.64,5586886,4410,1,16.06,13.01,7.14,                   ,6/29/2015 2:06,,,
5586881,294705DSGR-G2K,DSGST        ,8,24759,9.64,5586881,4410,1,16.06,13.01,7.14,                   ,6/29/2015 2:06,,,
5586882,294705DSGR-G2K,DSGST        ,8,24778,9.64,5586882,4410,1,16.06,13.01,7.14,                   ,6/29/2015 2:06,,,
5584493,294705DSGR-G2K,DSGST        ,8,24836,10.31,5584493,4410,1,16.06,13.01,7.8,                   ,6/29/2015 2:06,,,
5541098,296103DSGT-G2K,DSGST        ,8,24586,22.63,5541098,4410,1,16.03,13.01,20.16,                   ,6/29/2015 2:06,,,
5541097,296103DSGT-G2K,DSGST        ,8,24795,22.63,5541097,4410,1,16.03,13.01,20.16,                   ,6/29/2015 2:06,,,
5541099,296103DSGT-G2K,DSGST        ,8,13990,22.63,5541099,4410,1,16.03,13.01,20.16,                   ,6/29/2015 2:06,,,
5536426,304057RSBR-G2K,RSB300       ,40,3930,22.15,5536426,4410,1,15,13.79,21.48,                   ,6/29/2015 2:06,,,
5592891,30A2RTJR1-ULR&,RTJ          ,20,1544,6.32,5592891,4410,1,13.3,11.88,5.45,                   ,6/29/2015 2:06,,,
5592890,32A2RTER-UG2R&,RTE300UTT    ,16,3574,6.32,5592890,4410,1,13.3,11.88,5.45,                   ,6/29/2015 2:06,,,
5457780,3314RGFR-G2S2Y,RGFMCM300    ,40,77,105.01,5457780,4410,1,35.44,27.02,97.14,                   ,6/29/2015 2:06,,,
5421054,3314RGFR-G2S2Y,RGFMCM300    ,40,2862,1,5421054,4410,1,25.92,27.02,54.8,                   ,6/29/2015 2:06,,,
5559667,3314RGFR-G2S2Y,RGFMCM300    ,40,3676,12.57,5559667,4410,1,25.31,27.02,14.82,                   ,6/29/2015 2:06,,,
5336765,3314RGFR-G2S2Y,RGFMCM300    ,40,2722,1,5336765,4410,1,31.7,27.02,78.99,                   ,6/29/2015 2:06,,,
5362246,3315RGFR-G2S2Y,RGFMCM300    ,40,3492,1,5362246,4410,1,28.44,27.02,71.46,                   ,6/29/2015 2:06,,,
5563481,3315RGFR-G2S2Y,RGFMCM300    ,40,2860,1,5563481,4410,1,25.29,27.02,13.8,                   ,6/29/2015 2:06,,,
5311085,3315RGFR-G2S2Y,RGFMCM300    ,40,3663,91.07,5311085,4410,1,31.83,27.02,86.81,                   ,6/29/2015 2:06,,,
5563479,3315RGFR-G2S2Y,RGFMCM300    ,40,1778,1,5563479,4410,1,25.29,27.02,13.8,                   ,6/29/2015 2:06,,,
5585339,335ADRCR2-G2R&,DRC300       ,10,2945,8.46,5585339,4410,1,14.79,13.35,7.56,                   ,6/29/2015 2:06,,,
5299176,37C73IDSGT-KDR,DSGST        ,8,24696,92.51,5299176,4410,1,15.31,13.05,90.79,                   ,6/29/2015 2:06,,,
5540595,3L500AERHUR-RK,RHUVTT       ,56,3483,22.97,5540595,4410,1,21.05,17.94,20.4,                   ,6/29/2015 2:06,,,
5540613,3L500AERHUR-RK,RHUVTT       ,56,3474,22.97,5540613,4410,1,21.05,17.94,20.4,                   ,6/29/2015 2:06,,,
5540612,3L500AERHUR-RK,RHUVTT       ,56,3398,22.97,5540612,4410,1,21.05,17.94,20.4,                   ,6/29/2015 2:06,,,
5540597,3L500AERHUR-RK,RHUVTT       ,56,3466,22.97,5540597,4410,1,21.05,17.94,20.4,                   ,6/29/2015 2:06,,,
5540601,3L500AERHUR-RK,RHUVTT       ,56,3423,22.97,5540601,4410,1,21.05,17.94,20.4,                   ,6/29/2015 2:06,,,
5540610,3L500AERHUR-RK,RHUVTT       ,56,3496,22.97,5540610,4410,1,21.05,17.94,20.4,                   ,6/29/2015 2:06,,,
5540594,3L500AERHUR-RK,RHUVTT       ,56,3482,22.97,5540594,4410,1,21.05,17.94,20.4,                   ,6/29/2015 2:06,,,
5540611,3L500AERHUR-RK,RHUVTT       ,56,3498,22.97,5540611,4410,1,21.05,17.94,20.4,                   ,6/29/2015 2:06,,,
5540596,3L500AERHUR-RK,RHUVTT       ,56,3488,22.97,5540596,4410,1,21.05,17.94,20.4,                   ,6/29/2015 2:06,,,
5540603,3L500AERHUR-RK,RHUVTT       ,56,3425,22.97,5540603,4410,1,21.05,17.94,20.4,                   ,6/29/2015 2:06,,,
5540602,3L500AERHUR-RK,RHUVTT       ,56,3473,22.97,5540602,4410,1,21.05,17.94,20.4,                   ,6/29/2015 2:06,,,
5540609,3L500AERHUR-RK,RHUVTT       ,56,3458,22.97,5540609,4410,1,21.05,17.94,20.4,                   ,6/29/2015 2:06,,,
5540599,3L500AERHUR-RK,RHUVTT       ,56,3471,22.97,5540599,4410,1,21.05,17.94,20.4,                   ,6/29/2015 2:06,,,
5540606,3L500AERHUR-RK,RHUVTT       ,56,3470,22.97,5540606,4410,1,21.05,17.94,20.4,                   ,6/29/2015 2:06,,,
5540608,3L500AERHUR-RK,RHUVTT       ,56,3428,22.97,5540608,4410,1,21.05,17.94,20.4,                   ,6/29/2015 2:06,,,
5540598,3L500AERHUR-RK,RHUVTT       ,56,3452,22.97,5540598,4410,1,21.05,17.94,20.4,                   ,6/29/2015 2:06,,,
5540605,3L500AERHUR-RK,RHUVTT       ,56,3474,22.97,5540605,4410,1,21.05,17.94,20.4,                   ,6/29/2015 2:06,,,
5540604,3L500AERHUR-RK,RHUVTT       ,56,3451,22.97,5540604,4410,1,21.05,17.94,20.4,                   ,6/29/2015 2:06,,,
5540607,3L500AERHUR-RK,RHUVTT       ,56,3410,22.97,5540607,4410,1,21.05,17.94,20.4,                   ,6/29/2015 2:06,,,
5540614,3L500AERHUR-RK,RHUVTT       ,56,1910,22.97,5540614,4410,1,21.05,17.94,20.4,                   ,6/29/2015 2:06,,,
5540600,3L500AERHUR-RK,RHUVTT       ,56,3468,22.97,5540600,4410,1,21.05,17.94,20.4,                   ,6/29/2015 2:06,,,
5560503,406035RGER-G2Y,RGE300LLF    ,24,9822,15.43,5560503,4410,1,16.09,14.69,14.57,                   ,6/29/2015 2:06,,,
5559879,406035RGER-G2Y,RGE300LLF    ,24,9887,15.63,5559879,4410,1,16.09,14.69,14.77,                   ,6/29/2015 2:06,,,
5567975,406035RGER-G2Y,RGE300LLF    ,24,9993,13.13,5567975,4410,1,15.89,14.69,12.47,                   ,6/29/2015 2:06,,,
5567970,406035RGER-G2Y,RGE300LLF    ,24,9987,13.13,5567970,4410,1,15.89,14.69,12.47,                   ,6/29/2015 2:06,,,
5567972,406035RGER-G2Y,RGE300LLF    ,24,9963,13.13,5567972,4410,1,15.89,14.69,12.47,                   ,6/29/2015 2:06,,,
5559875,406035RGER-G2Y,RGE300LLF    ,24,10017,15.63,5559875,4410,1,16.09,14.69,14.77,                   ,6/29/2015 2:06,,,
5560509,406035RGER-G2Y,RGE300LLF    ,24,9612,15.43,5560509,4410,1,16.09,14.69,14.57,                   ,6/29/2015 2:06,,,
5560513,406035RGER-G2Y,RGE300LLF    ,24,9257,15.43,5560513,4410,1,16.09,14.69,14.57,                   ,6/29/2015 2:06,,,
5504131,406035RGER-G2Y,RGE300LLF    ,24,4677,1,5504131,4410,1,16.73,14.69,30.75,                   ,6/29/2015 2:06,,,
5567968,406035RGER-G2Y,RGE300LLF    ,24,8250,13.13,5567968,4410,1,15.89,14.69,12.47,                   ,6/29/2015 2:06,,,
5559880,406035RGER-G2Y,RGE300LLF    ,24,7598,15.63,5559880,4410,1,16.09,14.69,14.77,                   ,6/29/2015 2:06,,,
5560507,406035RGER-G2Y,RGE300LLF    ,24,7853,15.43,5560507,4410,1,16.09,14.69,14.57,                   ,6/29/2015 2:06,,,
5560510,406035RGER-G2Y,RGE300LLF    ,24,10020,15.43,5560510,4410,1,16.09,14.69,14.57,                   ,6/29/2015 2:06,,,
5560502,406035RGER-G2Y,RGE300LLF    ,24,10010,15.43,5560502,4410,1,16.09,14.69,14.57,                   ,6/29/2015 2:06,,,
5567969,406035RGER-G2Y,RGE300LLF    ,24,9997,13.13,5567969,4410,1,15.89,14.69,12.47,                   ,6/29/2015 2:06,,,
5560506,406035RGER-G2Y,RGE300LLF    ,24,10016,15.43,5560506,4410,1,16.09,14.69,14.57,                   ,6/29/2015 2:06,,,
5559878,406035RGER-G2Y,RGE300LLF    ,24,9925,15.63,5559878,4410,1,16.09,14.69,14.77,                   ,6/29/2015 2:06,,,
5559876,406035RGER-G2Y,RGE300LLF    ,24,9893,15.63,5559876,4410,1,16.09,14.69,14.77,                   ,6/29/2015 2:06,,,
5560501,406035RGER-G2Y,RGE300LLF    ,24,9942,15.43,5560501,4410,1,16.09,14.69,14.57,                   ,6/29/2015 2:06,,,
5567976,406035RGER-G2Y,RGE300LLF    ,24,8051,13.13,5567976,4410,1,15.89,14.69,12.47,                   ,6/29/2015 2:06,,,
5559877,406035RGER-G2Y,RGE300LLF    ,24,10010,15.63,5559877,4410,1,16.09,14.69,14.77,                   ,6/29/2015 2:06,,,
5560514,406035RGER-G2Y,RGE300LLF    ,24,5007,15.43,5560514,4410,1,16.09,14.69,14.57,                   ,6/29/2015 2:06,,,
5567977,406035RGER-G2Y,RGE300LLF    ,24,7268,13.13,5567977,4410,1,15.89,14.69,12.47,                   ,6/29/2015 2:06,,,
5560508,406035RGER-G2Y,RGE300LLF    ,24,10011,15.43,5560508,4410,1,16.09,14.69,14.57,                   ,6/29/2015 2:06,,,
5559874,406035RGER-G2Y,RGE300LLF    ,24,10004,15.63,5559874,4410,1,16.09,14.69,14.77,6/29/2015 12:11,6/29/2015 2:06,CLFTEA6,0.202052028,6/29/2015 17:02
5589393,406035RGER-G2Y,RGE300LLF    ,24,9902,6.85,5589393,4410,1,15.61,14.69,6.47,                   ,6/29/2015 2:06,,,
5567974,406035RGER-G2Y,RGE300LLF    ,24,9944,13.13,5567974,4410,1,15.89,14.69,12.47,                   ,6/29/2015 2:06,,,
5504127,406035RGER-G2Y,RGE300LLF    ,24,9785,1,5504127,4410,1,16.73,14.69,30.75,                   ,6/29/2015 2:06,,,
5559759,406035RGER-G2Y,RGE300LLF    ,24,8993,15.64,5559759,4410,1,16.09,14.69,14.78,6/28/2015 10:58,6/29/2015 2:06,CLFTEA86,0.181632735,6/28/2015 15:19
5560512,406035RGER-G2Y,RGE300LLF    ,24,9981,15.43,5560512,4410,1,16.09,14.69,14.57,                   ,6/29/2015 2:06,,,
5559761,406035RGER-G2Y,RGE300LLF    ,24,5143,15.64,5559761,4410,1,16.09,14.69,14.78,                   ,6/29/2015 2:06,,,
5559873,406035RGER-G2Y,RGE300LLF    ,24,9845,15.63,5559873,4410,1,16.09,14.69,14.77,                   ,6/29/2015 2:06,,,
5603004,41DRCTP1-UG2R&,DRC300       ,10,6970,3.43,5603004,4410,1,5.51,4.09,2.55,                   ,6/29/2015 2:06,,,
5491459,4519RTER1-RQR&,RTEST        ,16,8685,36.57,5491459,4410,1,15.98,13.05,34.19,                   ,6/29/2015 2:06,,,
5491458,4519RTER1-RQR&,RTEST        ,16,11443,36.57,5491458,4410,1,15.98,13.05,34.19,                   ,6/29/2015 2:06,,,
5546401,4682DRVT-G2QR&,DRVST300     ,6,12125,21.25,5546401,4410,1,16.09,13.05,18.75,                   ,6/29/2015 2:06,,,
5546400,4682DRVT-G2QR&,DRVST300     ,6,8377,21.25,5546400,4410,1,16.09,13.05,18.75,                   ,6/29/2015 2:06,,,
5460076,5090BRVNR-G2N#,RVN300       ,100,1165,45.11,5460076,4420,1,21.14,18.97,43.48,                   ,6/29/2015 2:06,,,
5574301,51013BRHLR1-G2,RHL300       ,20,5670,11.2,5574301,4410,1,14.7,13.76,10.81,                   ,6/29/2015 2:06,,,
5574300,51013BRHLR1-G2,RHL300       ,20,9232,11.2,5574300,4410,1,14.7,13.76,10.81,6/28/2015 11:19,6/29/2015 2:06,CLFTEA50,,
5255810,51315RGFR-LS2Y,RGFMCM       ,40,2433,103.78,5255810,4410,1,27.88,27.02,103.47,                   ,6/29/2015 2:06,,,
5476347,51315RGFR-LS2Y,RGFMCM       ,40,3524,35.78,5476347,4410,1,24.53,27.02,38.81,                   ,6/29/2015 2:06,,,
5507804,51315RGFT-LS2Y,RGFMCM       ,40,1842,26.07,5507804,4410,1,23.99,27.02,29.64,                   ,6/29/2015 2:06,,,
5574347,51427ARHBR-G2K,RHB300       ,32,7908,11.2,5574347,4410,1,14.79,13.85,10.8,                   ,6/29/2015 2:06,,,
5587173,51427ARHBR-G2K,RHB300       ,32,7908,7.48,5587173,4410,1,14.79,13.85,7.09,                   ,6/29/2015 2:06,,,
5590836,51427ARHBR-G2K,RHB300       ,32,7909,6.45,5590836,4410,1,14.77,13.85,6.08,                   ,6/29/2015 2:06,,,
5574344,51427ARHBR-G2K,RHB300       ,32,7910,11.2,5574344,4410,1,14.79,13.85,10.8,                   ,6/29/2015 2:06,,,
5574345,51427ARHBR-G2K,RHB300       ,32,7880,11.2,5574345,4410,1,14.79,13.85,10.8,                   ,6/29/2015 2:06,,,
5587168,51427ARHBR-G2K,RHB300       ,32,7904,7.48,5587168,4410,1,14.79,13.85,7.09,                   ,6/29/2015 2:06,,,
5599367,51518RUKT-ULR&,RUK          ,20,2267,4.51,5599367,4410,1,5.51,4.09,3.63,                   ,6/29/2015 2:06,,,
5549598,51622ARSMR-G2K,RSM300       ,32,7671,18.32,5549598,4410,1,14.87,13.79,17.79,                   ,6/29/2015 2:06,,,
5542947,51640RSLR1-G2K,RSL300       ,48,5176,21.2,5542947,4410,1,15.34,13.35,19.75,                   ,6/29/2015 2:06,,,
5580285,51980RTVR1-G2K,RTV          ,32,7764,9.49,5580285,4410,1,14.79,13.85,9.1,                   ,6/29/2015 2:06,,,
5580283,51980RTVR1-G2K,RTV          ,32,7901,9.49,5580283,4410,1,14.79,13.85,9.1,                   ,6/29/2015 2:06,,,
5589422,51980RTVR1-G2K,RTV          ,32,7909,6.84,5589422,4410,1,14.77,13.85,6.47,                   ,6/29/2015 2:06,,,
5574377,51980RTVR1-G2K,RTV          ,32,7882,11.2,5574377,4410,1,14.79,13.85,10.8,                   ,6/29/2015 2:06,,,
5577329,51980RTVR1-G2K,RTV          ,32,7909,10.35,5577329,4410,1,14.79,13.85,9.95,                   ,6/29/2015 2:06,,,
5574371,51980RTVR1-G2K,RTV          ,32,7894,11.2,5574371,4410,1,14.79,13.85,10.8,6/28/2015 6:15,6/29/2015 2:06,CLFTEA62,,
5574375,51980RTVR1-G2K,RTV          ,32,7908,11.2,5574375,4410,1,14.79,13.85,10.8,                   ,6/29/2015 2:06,,,
5574369,51980RTVR1-G2K,RTV          ,32,7914,11.2,5574369,4410,1,14.79,13.85,10.8,                   ,6/29/2015 2:06,,,
